timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,bessChargeMWh,bessDischargeMWh,bessThroughputMWh,projectGHGKgCO2e,avoidedBaselineGHGKgCO2e,netGHGKgCO2e,proxyProjectGHGKgCO2e,proxyAvoidedGHGKgCO2e,proxyNetGHGKgCO2e,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
2846,NORMAL,88.4114707741665,88.4114707741665,37.7698457128348,10.2868446819163,22.7122443922123,33.2374642272947,181.202125804409,0,0,0,181.202125804409,21.1689877743596,0,0,124584.46276478,2517.86077618267,-125580.082479678,0,3.84746401279696,3.84746401279696,1345.40938167648,36203.2260008271,-34857.8166191506,1345.40938167648,27203.2260008271,-25857.8166191506,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.53370657374643,0.145358195836675,0.320935230416895,1,KALMAN_PRIOR_POSTERIOR,182.780725217592,133.117390257012,193.139675434694,133.117390257012,-44.7059194828457,6,111.627390257012,20,120,66.9214707741665,0.683706573746431,0.145358195836674,0.170935230416895,0.617367706134927,0.179167496023617,0.203464797841456,1,0,0.0714418574277731,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,88.4114707741665,88.4114707741665,0,0,3.84746401279696,0.868437736757915,10.2868446819163,4654.03110883421,0,37.7698457128348,22.7122443922123,0,0,0,81.928,0,6.48347077416645
2847,NORMAL,66.3426334213274,66.3426334213274,31.5644407236327,11.5560111784029,23.6317805377751,27.7767078367967,203.558414275196,0,0,0,203.558414275196,22.0260300217774,0,0,126678.054032107,2696.29508894423,-120502.901814031,0,21.8995990184832,21.8995990184832,1104.63749641233,33901.3689292871,-32796.7314328748,1104.63749641233,24901.3689292871,-23796.7314328748,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.472859701764938,0.17311797307787,0.354022325157192,1,KALMAN_PRIOR_POSTERIOR,183.477903151342,110.50871968579,194.037827387293,110.50871968579,-44.1660862644627,6,89.0187196857901,20,120,44.8526334213274,0.622859701764938,0.173117973077871,0.204022325157192,0.509858368085023,0.224671845097235,0.265469786817743,1,0,0.121693743962986,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,66.3426334213274,66.3426334213274,0,0,21.8995990184832,0.724361427425788,11.5560111784029,4857.58952310941,0,31.5644407236327,23.6317805377751,0,0,0,57.82,0,8.52263342132742
2848,NORMAL,57.8354707741664,57.8354707741664,22.6632806922002,12.3359099953414,23.1297632516071,19.9436870091362,217.296283166134,0,0,0,217.296283166134,21.5581114197997,0,0,121194.756443245,2570.75090151427,-115583.809044497,0,21.7834831649823,21.7834831649823,976.449477437408,29750.899214468,-28774.4497370305,976.449477437408,20750.899214468,-19774.4497370305,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.389879382930662,0.212216273636286,0.397904343433053,1,KALMAN_PRIOR_POSTERIOR,184.705591060833,91.7079627808237,194.140216581168,91.7079627808237,-33.8724920066573,6,70.2179627808237,20,120,36.3454707741664,0.539879382930662,0.212216273636286,0.247904343433053,0.385773076524149,0.284827403244771,0.32939952023108,1,0,0.165960637668552,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,57.8354707741664,57.8354707741664,0,0,21.7834831649823,0.581049038182484,12.3359099953414,5074.88580627554,0,22.6632806922002,23.1297632516071,0,0,0,51.352,0,6.48347077416645
2849,NORMAL,60.5934153312538,60.5934153312538,15.9892752406219,12.8225310309614,22.6110628634081,14.0705622117473,225.868082278693,0,0,0,225.868082278693,21.0746438851097,0,0,116420.298863611,2371.99020871263,-115249.412110857,0,12.3194538037375,12.3194538037375,970.498498987495,26572.6030484285,-25602.104549441,970.498498987495,17572.6030484285,-16602.104549441,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.310937050179913,0.249354640195215,0.439708309624872,1,KALMAN_PRIOR_POSTERIOR,190.129815331254,84.3186937349448,194.253923512449,84.3186937349448,-23.725278403691,6,62.8286937349448,20,120,39.1034153312538,0.460937050179913,0.249354640195215,0.289708309624872,0.314329860785664,0.318325892376084,0.367344246838252,1,0,0.157884665501498,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,60.5934153312538,60.5934153312538,0,0,12.3194538037375,0.5,12.8225310309614,5300.75388855423,0,15.9892752406219,22.6110628634081,0,0,0,57.232,0,3.36141533125378
2850,NORMAL,67.228,67.228,12.6487762868882,12.3799699298139,21.0692537832979,11.1309231324616,218.072396156666,0,0,0,218.072396156665,19.6375889080622,0,0,108055.229230293,2107.81338654833,-112131.948998748,0,0,0,1008.42,24384.2560202619,-23375.8360202619,1008.42,15384.2560202619,-14375.8360202619,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.274388830033584,0.268557636552864,0.457053533413552,1,KALMAN_PRIOR_POSTERIOR,201.208100319961,87.2318229568538,194.860758610616,87.2318229568538,-20.0038229568538,6,65.7418229568538,20,120,46.098,0.424388830033584,0.268557636552864,0.307053533413552,0.356513564047545,0.304220344074212,0.339266091878243,1,0,0.0730964402926574,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,67.228,67.228,0,0,0,0.5,12.3799699298139,5518.8262847109,0,12.6487762868882,21.0692537832979,0,0,0,67.228,0,0
2851,NORMAL,70.756,70.756,13.6168200792466,13.3274412715724,22.6817386491809,11.982801669737,234.76204459349,0,0,0,234.76204459349,21.1404922048845,0,0,115911.638646555,2236.78715607721,-120332.703075149,0,0,0,1061.34,25561.6469373107,-24500.3069373107,1061.34,16561.6469373107,-15500.3069373107,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.274388830033584,0.268557636552864,0.457053533413552,1,KALMAN_PRIOR_POSTERIOR,217.811904878609,95.2172929411666,195.477964258834,95.2172929411666,-24.4612929411666,6,74.0872929411666,20,120,49.626,0.424388830033584,0.268557636552864,0.307053533413552,0.404668491386621,0.269951825826356,0.325379682787023,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,70.756,70.756,0,0,0,0.5,13.3274412715724,5753.58832930439,0,13.6168200792466,22.6817386491809,0,0,0,70.756,0,0
2852,NORMAL,64.876,64.876,12.6681552972068,11.4728481690822,19.604996533711,11.147976661542,202.093503066447,0,0,0,202.093503066447,18.2728069134244,0,0,101238.163520465,2004.84726073256,-104964.688006697,0,0,0,973.14,23710.3917874832,-22737.2517874832,973.14,14710.3917874832,-13737.2517874832,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.28958431164465,0.26226050768258,0.44815518067277,1,KALMAN_PRIOR_POSTERIOR,234.698682812359,100.949340168278,196.051324855858,100.949340168278,-36.0733401682781,6,79.8193401682781,20,120,43.746,0.43958431164465,0.26226050768258,0.29815518067277,0.467804491779486,0.250565839780625,0.281629668439889,1,0,0.0303909632221313,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,64.876,64.876,0,0,0,0.5,11.4728481690822,5955.68183237083,0,12.6681552972068,19.604996533711,0,0,0,64.876,0,0
2853,NORMAL,51.94,51.94,8.92209264177165,8.0802462417003,13.807661116528,7.85144152475905,142.333032265286,0,0,0,142.333032265286,12.8694017141861,0,0,72898.1061124775,1536.9656129285,-75397.7052945926,0,0,0,779.1,19360.4216194726,-18581.3216194726,779.1,10360.4216194726,-9581.3216194726,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.28958431164465,0.262260507682581,0.44815518067277,1,KALMAN_PRIOR_POSTERIOR,249.114316710664,99.1561913611413,196.372964333018,99.1561913611413,-47.2161913611414,6,78.0261913611413,20,120,30.81,0.43958431164465,0.26226050768258,0.29815518067277,0.447315797930716,0.256324186162448,0.296360015906836,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,51.94,51.94,0,0,0,0.5,8.0802462417003,6098.01486463612,0,8.92209264177165,13.807661116528,0,0,0,51.94,0,0
2854,NORMAL,33.3829764020008,33.3829764020008,2.32297209677148,4,5.93000430522936,2.0442154451589,70.459749867888,0,0,0,70.4597498678877,5.52704485601945,0,0,33855.6497068573,914.268652577625,-34939.619560533,0,0,0,500.744646030013,12785.6301505892,-12284.8855045592,500.744646030013,3785.63015058918,-3284.88550455917,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.189584311644651,0.326451293854351,0.483964394500999,1,KALMAN_PRIOR_POSTERIOR,259.009436352035,90.7369111508218,196.411327140536,90.7369111508218,-57.353934748821,6,42.634519688227,20,120,12.2529764020008,0.33958431164465,0.307728280699615,0.352687407655735,0,0.469103443553575,0.530896556446425,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,33.3829764020008,33.3829764020008,0,0,0,0.5,4,6168.47461450401,0,2.32297209677148,5.93000430522936,0,0,0,31.2032,2.17977640200084,0
2855,NORMAL,40.4663180969229,40.4663180969229,2.01819565954605,6.70121822653964,10.6169042108372,1.77601218040053,118.041540013029,0,0,0,118.041540013029,9.89545167462865,0,0,55590.0431016252,1222.47175198406,-57715.2294244107,0,0,0,606.994771453843,14835.7319275146,-14228.7371560607,606.994771453843,5835.73192751459,-5228.73715606075,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.104373317062219,0.346561232234075,0.549065450703706,1,KALMAN_PRIOR_POSTERIOR,267.409785559333,77.9121716413861,196.666297582262,77.9121716413861,-37.4458535444632,6,47.7692282952252,20,120,19.3363180969229,0.254373317062219,0.346561232234075,0.399065450703706,0.0961243271234196,0.418679570798071,0.485196102078509,1,0,0.170421989164861,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,40.4663180969229,40.4663180969229,0,0,0,0.5,6.70121822653964,6286.51615451704,0,2.01819565954605,10.6169042108372,0,0,0,25.4016,15.0647180969229,0
2856,NORMAL,54.1515936216812,54.1515936216812,1.85649809830288,11.4232692551981,19.3818262681802,1.63371832650653,201.220173598698,0,0,0,201.220173598697,18.0647585908496,0,0,96379.4694674083,1787.30248002907,-100298.771110638,0,0,0,812.273904325218,18849.2384586781,-18036.9645543529,812.273904325218,9849.23845867809,-9036.96455435287,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.0568404015984851,0.349746230619168,0.593413367782346,1,KALMAN_PRIOR_POSTERIOR,273.345502580743,82.2539814120213,196.874866598943,82.2539814120213,-28.1023877903401,6,56.2332873162252,20,120,32.6615936216812,0.206840401598485,0.349746230619169,0.443413367782346,0.118564987165836,0.355661227620057,0.525773785214107,1,0,0.0950658309274681,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,54.1515936216812,54.1515936216812,0,0,0,0.5,11.4232692551981,6487.73632811573,0,1.85649809830288,19.3818262681802,0,0,0,21.6384,31.8711481913635,0.642045430317657
2857,NORMAL,69.3167871720349,69.3167871720349,0,17.1364180301324,30.6903691419026,0,301.856932008673,0,0,0,301.856932008674,28.6047859908429,0,0,148423.929954214,2442.83500547105,-154541.757540509,0,0,0,1039.75180758052,23302.3929954214,-22262.6411878409,1039.75180758052,14302.3929954214,-13262.6411878409,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0,0.358301676600018,0.641698323399982,1,KALMAN_PRIOR_POSTERIOR,277.921149783367,93.887785140764,197.098257199764,93.887785140764,-24.5709979687291,6,50.6903691419026,20,120,40.5522953135221,0.134446261039015,0.365428342938149,0.500125396022836,0,0.394552265816254,0.605447734183746,1,0,0.144788281118939,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,69.3167871720349,69.3167871720349,0,0,0,0.5,17.1364180301324,6789.59326012441,0,0,30.6903691419026,0,0,0,22.4224,45.5617146186697,1.33267255336529
2858,NORMAL,81.0331710110751,81.0331710110751,0,20,32.1766148269612,0,352.29874933944,0,0,0,352.29874933944,29.9899724972736,0,0,155349.862486368,2853.70904290954,-165296.014950711,7.36655618411389,0,7.36655618411389,1252.3303460867,23994.9862486368,-22742.6559025501,1252.3303460867,14994.9862486368,-13742.6559025501,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0,0.383313483757582,0.616686516242418,1,KALMAN_PRIOR_POSTERIOR,277.090285795375,107.230738666841,197.058425031148,107.230738666841,-26.1975676557659,6,52.1766148269612,20,120,41.741291861569,0.0873900696753599,0.37168814222495,0.54092178809969,0,0.383313483757582,0.616686516242418,1,0,0.0941123827273107,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,81.0331710110751,81.0331710110751,0,7.36655618411389,0,0.543738927343176,20,7141.89200946385,0,0,32.1766148269612,0,0,0,25.7152,53.1555003415415,2.16247066953362
2859,NORMAL,89.2513638042247,89.2513638042247,0,20,31.2333935259247,0,352.29874933944,0,0,0,352.298749339439,29.1107915028413,0,0,150953.957514206,3018.07289877253,-164228.745958619,16.5279702783001,0,16.5279702783001,1421.41030845487,23555.3957514206,-22133.9854429658,1421.41030845487,14555.3957514206,-13133.9854429658,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0,0.390370393674582,0.609629606325418,1,KALMAN_PRIOR_POSTERIOR,273.95968389801,117.464159781245,196.968757715557,117.464159781245,-28.2127959770206,6,51.2333935259247,20,120,40.9867148207397,0.056803545288984,0.378226930232321,0.564969524478695,0,0.390370393674582,0.609629606325418,1,0,0.061173048772752,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,89.2513638042247,89.2513638042247,0,16.5279702783001,0,0.641873750870583,20,7494.19075880329,0,0,31.2333935259247,0,0,0,27.7536,58.136348472971,3.36141533125378
2860,NORMAL,105.067753827744,105.067753827744,9.83025353450228,40,32.0503941250592,8.650623110362,704.59749867888,0,0,0,704.597498678879,29.8722090589069,0,0,158232.886373647,24567.446321931,-154294.885874311,1.6971061681829,0,1.6971061681829,1584.50183825708,28261.4160846345,-26676.9142463774,1584.50183825708,19261.4160846345,-17676.9142463774,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.120055883966306,0.488515920957412,0.391428195076283,1,KALMAN_PRIOR_POSTERIOR,267.935509574589,123.840809574452,196.843830602037,123.840809574452,-18.7730557467075,6,102.350809574452,20,120,81.8806476595614,0.156803545288984,0.340303051381776,0.50289340332924,0.491451075556009,0.195406368382965,0.313142556061026,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,105.067753827744,105.067753827744,0,1.6971061681829,0,0.651950318744169,40,8198.78825748217,0,9.83025353450228,32.0503941250592,0,0,0,25.872,74.3735260691778,4.82222775856656
2861,NORMAL,102.832953299747,102.832953299747,11.8216704975749,40,29.5212828021717,10.4030700378659,704.59749867888,0,0,0,704.597498678879,27.5149238801391,0,0,147149.787529693,4522.75031137101,-162609.422280855,0,1.4210854715202e-14,1.4210854715202e-14,1542.4942994962,27958.9969590025,-26416.5026595063,1542.4942994962,18958.9969590025,-17416.5026595063,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.145331218231189,0.491745115924192,0.362923665844619,1,KALMAN_PRIOR_POSTERIOR,256.125440506289,133.888313143437,196.305017351294,133.888313143437,-31.0553598436905,6,112.398313143437,40,240,81.3429532997466,0.23543819270826,0.345754012845153,0.418807794446588,0.381473966486916,0.355877226991423,0.262648806521661,1,0,0.168171217765305,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,102.832953299747,102.832953299747,0,0,1.4210854715202e-14,0.651950318744169,40,8903.38575616105,0,11.8216704975749,29.5212828021717,0,0,0,19.9136,76.4358825255802,6.48347077416645
2862,NORMAL,97.2604407584466,97.2604407584466,9.80544731442905,35.37420130157,30.5907921424475,8.62879363669756,623.114343871235,0,0,0,623.114343871235,28.51168856469,0,0,151421.522861602,4126.10901871825,-164966.936635072,0,1.4210854715202e-14,1.4210854715202e-14,1458.9066113767,27570.2411006938,-26111.3344893171,1458.9066113767,18570.2411006938,-17111.3344893171,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.129409928413753,0.466860175914004,0.403729895672243,1,KALMAN_PRIOR_POSTERIOR,244.730881427964,131.973124188104,196.152667817425,131.973124188104,-34.7126834296572,6,110.483124188104,40,240,75.7704407584466,0.279409928413752,0.351456293313165,0.369133778273083,0.361071723295381,0.36204624275376,0.276882033950859,1,0,0.0993480323470098,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,97.2604407584466,97.2604407584466,0,0,1.4210854715202e-14,0.651950318744169,35.37420130157,9526.50010003228,0,9.80544731442905,30.5907921424475,0,0,0,13.4848,67.37131242272,16.4043283357266
2863,NORMAL,79.9265699367318,79.9265699367318,8.71269492860284,22.7657337821523,30.9034014258773,7.6671715371705,401.016976962344,0,0,0,401.016976962344,28.8029933190735,0,0,152492.109220095,3120.44862409986,-159077.774979881,0,3.94526019990062,3.94526019990062,1218.62485005048,27235.082428122,-26016.4575780715,1218.62485005048,18235.082428122,-17016.4575780715,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.139667190101986,0.36494174236776,0.495391067530254,1,KALMAN_PRIOR_POSTERIOR,227.837999172195,124.057745624501,195.099602889078,124.057745624501,-44.1311756877693,6,102.567745624501,40,240,58.4365699367318,0.289667190101986,0.36494174236776,0.345391067530254,0.308716390380135,0.389986147754864,0.301297461865002,1,0,0.0474854214856567,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,79.9265699367318,79.9265699367318,0,0,3.94526019990062,0.625994659534296,22.7657337821523,9927.51707699463,0,8.71269492860284,30.9034014258773,0,0,0,9.0944,51.2454544348774,19.5867155018544
2864,NORMAL,62.6764090539292,62.6764090539292,1.790780656078,20.7778991463497,22.5764552947099,1.57588697734864,366.001394158001,0,0,0,366.001394158,21.041961428087,0,0,111242.273619924,2653.29484192784,-117296.362410863,0,3.95872604320842,3.95872604320842,959.93976602498,20308.9242027178,-19348.9844366928,959.93976602498,11308.9242027178,-10348.9844366928,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0.039667190101986,0.460246693284724,0.50008611661329,1,KALMAN_PRIOR_POSTERIOR,210.177384144526,107.249041541918,193.896240139727,107.249041541918,-44.5726324879888,6,62.5764552947099,40,240,41.1864090539292,0.189667190101986,0.460246693284724,0.35008611661329,0,0.639218054324364,0.360781945675636,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,62.6764090539292,62.6764090539292,0,0,3.95872604320842,0.59995040925003,20.7778991463497,10293.5184711526,0,1.790780656078,22.5764552947099,0,0,0,7.6832,32.2585757096553,22.7346333442739
2865,NORMAL,48.5042782173566,48.5042782173566,0,21.0371260555436,21.1696143678176,0,370.567659953207,0,0,0,370.567659953207,19.7307019914609,0,0,104053.509957304,2722.8462403635,-105421.706993469,0,15.1924622060046,15.1924622060046,803.526484290372,18865.3509957304,-18061.8245114401,803.526484290372,9865.35099573044,-9061.82451144007,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0,0.4984304839589,0.5015695160411,1,KALMAN_PRIOR_POSTERIOR,196.99177457786,92.0087452958735,192.650805781803,92.0087452958735,-43.5044670785169,6,61.9506142758315,40,240,27.0142782173566,0.123283673566291,0.525146810392609,0.3515695160411,0,0.645675599307254,0.354324400692746,1,0,0.13276703307139,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,48.5042782173566,48.5042782173566,0,0,15.1924622060046,0.5,21.0371260555436,10664.0861311058,0,0,21.1696143678176,0,0,0,8.4672,14.0534183113604,25.9836599059962
2866,NORMAL,40.1877449358195,40.1877449358195,0,9.04342784452076,9.65431709129875,0,159.299415968307,0,0,0,159.299415968306,8.9980887862201,0,0,50390.4439311005,1361.30285460546,-53546.8725133562,0,0,0,602.816174037293,13499.04439311,-12896.2282190728,602.816174037293,4499.04439311005,-3896.22821907276,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0,0.483664092946104,0.516335907053896,1,KALMAN_PRIOR_POSTERIOR,193.323326531607,81.5531030894735,192.745002987097,81.5531030894735,-41.365358153654,6,60.0631030894735,36.4127033882062,236.412703388206,18.6977449358195,0.0801343878180892,0.553529705128015,0.366335907053896,0,0.606240795350912,0.393759204649088,1,0,0.0862985714964035,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,40.1877449358195,40.1877449358195,0,0,0,0.5,9.04342784452076,10823.3855470741,0,0,9.65431709129875,0,0,0,9.8784,1.1345550670193,29.1747898688002
2867,NORMAL,39.0531898688002,39.0531898688002,0,7.48825079369974,10.0749390751005,0,131.905069468024,0,0,0,131.905069468025,9.39010111196973,0,0,52350.5055598487,1242.73154051409,-54848.6017894477,0,0,0,585.797848032003,13695.0505559849,-13109.2527079529,585.797848032003,4695.05055598487,-4109.25270795286,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0,0.426360521615842,0.573639478384158,1,KALMAN_PRIOR_POSTERIOR,192.690629560575,77.2093244448647,192.75181162328,77.2093244448647,-38.1561345760645,6,42.5586604192927,20,120,17.5631898688002,0.052087352081758,0.524273169534084,0.423639478384158,0,0.46993960343107,0.53006039656893,1,0,0.114607142660524,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,39.0531898688002,39.0531898688002,0,0,0,0.5,7.48825079369974,10955.2906165422,0,0,10.0749390751005,0,0,0,9.8784,0,29.1747898688002
2868,NORMAL,7.9968,7.9968,0,0,0,0,0,0,0,0,-788.070807080709,0,0,0,5400,553.932,17503.6200888089,0,0,0,119.952,9000,-8880.048,119.952,0,119.952,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0,0,0,0,KALMAN_PRIOR_POSTERIOR,180.390007730044,67.5808600344675,191.220990971117,67.5808600344675,-59.5840600344675,6,42.3720121992737,20,120,0,0.0338567788531428,0.505980948865111,0.460162272281746,0,0.472009681908447,0.527990318091553,1,0,0.0730455877951766,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,7.9968,7.9968,0,0,0,0.5,0,10167.2198094615,13.1332,0,0,0,0,0,7.9968,0,0
2869,NORMAL,5.1744,5.1744,0,0,0,0,0,0,0,0,-957.431743174317,0,0,0,5400,582.156,22334.9202364236,0,0,0,77.616,9000,-8922.384,77.616,0,77.616,1,1,PASS_STRICT,1,0,c5_56_distance_loss_proxy_0p12,0,0,0,0,KALMAN_PRIOR_POSTERIOR,181.700881222807,49.4999481445006,192.121466799398,49.4999481445006,-44.3255481445006,6,22.3760598075419,0,0,0,0.0338567788531429,0.405980948865111,0.560162272281746,0,0,1,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,5.1744,5.1744,0,0,0,0.5,0,9209.78806628714,15.9556,0,0,0,0,0,5.1744,0,0
