timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,planningAvailableMW,forecastErrorMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,bessReserveShortfallMWh,planStatus,planFallbackUsed,planFallbackMessage,reliabilityRelaxationUsed,minimumFeasibleENSMWh,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
3516,NORMAL,405.945415331254,245.666656080148,200,0,18.6090902075025,184,0,22.5070172003883,160.278759251106,0,82893.5086001942,4913.33312160296,-77980.1754785912,1,1,model_online_prior_posterior_event_aware,0.91487503932321,0,0.0851249606767902,1,KALMAN_PRIOR_POSTERIOR,159.941713145079,333.106214573261,333.106214573261,72.8392007579924,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.91487503932321,4.06286133324589e-18,0.0851249606767902,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,405.945415331254,245.666656080148,160.278759251106,0,0,0.89375,0,0,0,200,24.1766560801479,0,0,402.584,0,3.36141533125378
3517,NORMAL,426.810227758567,246.278238445689,200,0,19.1314945748526,184,0,23.0762667389815,180.531989312878,0,83178.1333694908,4925.56476891378,-78252.568600577,1,1,model_online_prior_posterior_event_aware,0.912693998587603,0,0.0873060014123965,1,KALMAN_PRIOR_POSTERIOR,162.132453605311,347.8886960027,347.8886960027,78.9215317558669,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.912693998587603,0,0.0873060014123965,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,426.810227758567,246.278238445689,180.531989312878,0,0,0.89375,0,0,0,200,24.7882384456889,0,0,421.988,0,4.82222775856656
3518,NORMAL,451.109470774166,245.411107018728,200,0,18.3907847844814,184,0,22.2689291844625,205.698363755438,0,82774.4645922313,4908.22214037456,-77866.2424518567,1,1,model_online_prior_posterior_event_aware,0.915789556768019,0,0.0842104432319812,1,KALMAN_PRIOR_POSTERIOR,163.68599292133,365.803299050983,365.803299050983,85.3061717231839,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.915789556768019,0,0.0842104432319812,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,451.109470774166,245.411107018728,205.698363755438,0,0,0.89375,0,0,0,200,23.921107018728,0,0,444.626,0,6.48347077416645
3519,NORMAL,474.708633421327,245.53269992851,200,0,18.4946407411335,184,0,22.3820298858981,229.175933492818,0,82831.014942949,4910.6539985702,-77920.3609443788,1,1,model_online_prior_posterior_event_aware,0.915354259132399,0,0.0846457408676008,1,KALMAN_PRIOR_POSTERIOR,164.891103012034,386.465959143403,386.465959143403,88.2426742779239,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.915354259132399,0,0.0846457408676008,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,474.708633421327,245.53269992851,229.175933492818,0,0,0.89375,0,0,0,200,24.0426999285098,0,0,466.186,0,8.52263342132742
3520,NORMAL,467.279470774166,245.197090618432,200,0,18.2079566413783,184,0,22.0695089378914,222.082380155735,0,82674.7544689457,4903.94181236864,-77770.8126565771,1,1,model_online_prior_posterior_event_aware,0.916556861987838,0,0.0834431380121616,1,KALMAN_PRIOR_POSTERIOR,166.198162502672,406.091446628127,406.091446628127,61.188024146039,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.916556861987838,0,0.0834431380121616,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,467.279470774166,245.197090618432,222.082380155735,0,0,0.89375,0,0,0,200,23.7070906184318,0,0,460.796,0,6.48347077416645
3521,NORMAL,436.129415331254,246.876283498909,200,0,19.6423125173689,184,0,23.6326112403916,189.253131832345,0,131296.305620196,4937.52566997818,-126358.779950218,1,1,model_online_prior_posterior_event_aware,0.910571363539912,0,0.0894286364600886,1,KALMAN_PRIOR_POSTERIOR,170.997933139473,404.892398082872,404.892398082872,31.2370172483821,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.910571363539912,0,0.0894286364600886,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,436.129415331254,246.876283498909,189.253131832345,0,0,0.89375,0,0,0,200,25.3862834989089,0,0,432.768,0,3.36141533125378
3522,NORMAL,386.414,244.962487864434,200,0,18.3150539197764,184,0,22.1860578303847,141.451512135566,0,130573.028915192,4899.24975728869,-125673.779157904,1,1,model_online_prior_posterior_event_aware,0.916107233143407,0,0.0838927668565933,1,KALMAN_PRIOR_POSTERIOR,181.643313879283,387.14002059468,387.14002059468,-0.726020594679483,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.916107233143407,0,0.0838927668565933,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,386.414,244.962487864434,141.451512135566,0,0,0.89375,0,0,0,200,23.8324878644344,0,0,386.414,0,0
3523,NORMAL,341.1184,245.820293351385,200,0,19.0477807288341,184,0,22.9845065852895,95.2981066486152,0,130972.253292645,4916.4058670277,-126055.847425617,1,1,model_online_prior_posterior_event_aware,0.913042804334941,0,0.0869571956650587,1,KALMAN_PRIOR_POSTERIOR,195.700042236398,354.616189914773,354.616189914773,-13.497789914773,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.913042804334941,0,0.0869571956650587,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,341.1184,245.820293351385,95.2981066486152,0,0,0.89375,0,0,0,200,24.6902933513848,0,0,341.1184,0,0
3524,NORMAL,298.6648,245.822508915165,200,0,19.0496650615183,184,0,22.9864724880352,52.842291084835,0,130973.236244018,4916.4501783033,-126056.786065714,1,1,model_online_prior_posterior_event_aware,0.91303495005953,0,0.0869650499404704,1,KALMAN_PRIOR_POSTERIOR,208.819804381897,321.494170917099,321.494170917099,-22.8293709170986,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.91303495005953,2.43281381722457e-17,0.0869650499404704,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,298.6648,245.822508915165,52.842291084835,0,0,0.89375,0,0,0,200,24.692508915165,0,0,298.6648,0,0
3525,NORMAL,259.5628,244.815139022567,200,0,18.1891647137745,184,0,22.048610393295,14.7476609774332,0,130504.305196647,4896.30278045134,-125608.002416196,1,1,model_online_prior_posterior_event_aware,0.916635802068194,0,0.0833641979318059,1,KALMAN_PRIOR_POSTERIOR,219.609604381897,289.273137260914,289.273137260914,-29.7103372609145,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.916635802068194,2.27958118674016e-16,0.0833641979318059,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,259.5628,244.815139022567,14.7476609774332,0,0,0.89375,0,0,0,200,23.6851390225668,0,0,259.5628,0,0
3526,NORMAL,234.367353289877,234.367353289877,188.509569594963,0,19.0797803532824,173.428804027366,0,23.0191166282058,0,0,79343.9277639545,4687.34706579755,-74656.5806981569,1,1,model_online_prior_posterior_event_aware,0.908088828458496,0,0.0919111715415037,1,KALMAN_PRIOR_POSTERIOR,227.278396533335,258.735117910619,258.735117910619,-24.3677646207422,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.9129094418366,-3.24330586151902e-17,0.0870905581633998,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,234.367353289877,234.367353289877,0,0,0,0.89375,0,0,0,188.509569594963,24.7277836949147,0,0,232.75,1.61735328987728,0
3527,NORMAL,220.441815300196,220.441815300196,174.778732618137,0,18.9134587591088,160.796434008686,0,22.8377733083749,0,0,74705.6028973144,4408.83630600392,-70296.7665913105,1,1,model_online_prior_posterior_event_aware,0.902353013693402,0,0.0976469863065977,1,KALMAN_PRIOR_POSTERIOR,235.469078114145,238.968427230451,238.968427230451,-18.5266119302545,0.90077579544935,1.60219026544989e-16,0.0992242045506496,0.910877554371543,2.09260066935062e-17,0.0891224456284565,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,220.441815300196,220.441815300196,0,0,0,0.89375,0,0,0,174.778732618137,24.5330826820592,0,0,212.6404,7.80141530019602,0
3528,NORMAL,209.916559980578,209.916559980578,157.613998352585,0,25.5176921428765,145.004878484378,0,28.6832009515023,0,0,54542.7713120019,4198.33119961155,-50344.4401123903,1,1,model_online_prior_posterior_event_aware,0.860659331687276,0,0.139340668312724,1,KALMAN_PRIOR_POSTERIOR,242.182782493725,227.862281084838,227.862281084838,-17.9457211042604,0.891166960585052,1.66533454201059e-16,0.108833039414947,0.873321981551357,5.29104348182373e-17,0.126678018448643,1,0,0.0192176697285958,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,209.916559980578,209.916559980578,0,0,0,0.89375,0,0,0,157.613998352585,30.8125616279929,0,0,193.648,15.62651455026,0.642045430317657
3529,NORMAL,186.869790184397,186.869790184397,134.119542542741,0,25.919643753035,123.389979139322,0,29.0999883839264,0,0,49563.5891854005,3737.39580368794,-45826.1933817125,1,1,model_online_prior_posterior_event_aware,0.838041892407952,0,0.161958107592047,1,KALMAN_PRIOR_POSTERIOR,248.521364887671,220.04622123622,220.04622123622,-33.176431051823,0.882306443393778,1.66533454499319e-16,0.117693556606222,0.865851197181411,-5.51619024523637e-17,0.134148802818589,1,0,0.0177210343825491,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,186.869790184397,186.869790184397,0,0,0,0.89375,0,0,0,134.119542542741,31.2602476416558,0,0,160.132,25.4051176310317,1.33267255336529
3530,NORMAL,172.227812413885,172.227812413885,120.773157021077,0,24.7564181543492,111.111304459391,0,27.8939668304854,0,0,46013.6964854966,3444.5562482777,-42569.1402372189,1,1,model_online_prior_posterior_event_aware,0.829887374270784,0,0.170112625729216,1,KALMAN_PRIOR_POSTERIOR,250.50413922284,202.665540931687,202.665540931687,-30.4377285178018,0.874258527173109,1.90256778157742e-16,0.125741472826891,0.85931239704901,7.57110895938252e-17,0.14068760295099,1,0,0.0160958324413377,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,172.227812413885,172.227812413885,0,0,0,0.89375,0,0,0,120.773157021077,29.9646553928076,0,0,131.908,38.1573417443516,2.16247066953362
3531,NORMAL,154.461590185769,154.461590185769,101.866905365621,0,25.7799793023154,93.7175529363718,0,28.9552546604822,0,0,42369.8400349703,3089.23180371537,-39280.608231255,1,1,model_online_prior_posterior_event_aware,0.798036752958132,0,0.201963247041868,1,KALMAN_PRIOR_POSTERIOR,248.987099231343,189.79230655315,189.79230655315,-35.3307163673816,0.862904651015499,1.79178057754011e-16,0.137095348984501,0.841818881008509,-5.44969624082054e-18,0.158181118991491,1,0,0.0227077523152199,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,154.461590185769,154.461590185769,0,0,0,0.89375,0,0,0,101.866905365621,31.1046848201471,0,0,116.032,35.0681748545148,3.36141533125378
3532,NORMAL,151.249778081017,151.249778081017,99.0269716253375,0,25.4460962688953,91.1048138953105,0,28.6091131881771,0,0,41569.7119289631,3024.99556162033,-38544.7163673427,1,1,model_online_prior_posterior_event_aware,0.795569461736756,0,0.204430538263244,1,KALMAN_PRIOR_POSTERIOR,243.257786141892,175.074146377886,175.074146377886,-23.8243682968694,0.85083213869666,1.71976889434451e-16,0.14916786130334,0.82841175867596,-2.39566763259637e-17,0.17158824132404,1,0,0.0241450246376775,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,151.249778081017,151.249778081017,0,0,0,0.89375,0,0,0,99.0269716253375,30.732806455679,0,0,107.212,39.21555032245,4.82222775856656
3533,NORMAL,145.278724905716,145.278724905716,93.2422071690495,0,25.2788424676504,85.7828305955256,0,28.4357360693949,0,0,40205.7473776236,2905.57449811431,-37300.1728795093,1,1,model_online_prior_posterior_event_aware,0.786714321674192,0,0.213285678325809,1,KALMAN_PRIOR_POSTERIOR,232.145100675292,169.311055039606,169.311055039606,-24.0323301338905,0.840975754426717,2.00799983763785e-16,0.159024245573282,0.822671040782538,5.60744739280482e-17,0.177328959217462,1,0,0.0197127685398857,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,145.278724905716,145.278724905716,0,0,0,0.89375,0,0,0,93.2422071690495,30.5465177366662,0,0,110.74,28.0552541315493,6.48347077416645
3534,NORMAL,181.736332537455,181.736332537455,129.374755027075,0,25.5706954712826,119.024774624909,0,28.738373148985,0,0,48335.1324844707,3634.72665074909,-44700.4058337216,1,1,model_online_prior_posterior_event_aware,0.834969691662204,0,0.165030308337796,1,KALMAN_PRIOR_POSTERIOR,222.160222437057,163.678738482915,163.678738482915,18.0575940545397,0.831254128163964,1.99908928900462e-16,0.168745871836036,0.813199679390279,-8.43487490860121e-17,0.186800320609721,1,0,0.019443252525507,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,181.736332537455,181.736332537455,0,0,0,0.89375,0,0,0,129.374755027075,30.8715775103797,0,0,128.38,36.952004201728,16.4043283357266
3535,NORMAL,190.012496884475,190.012496884475,137.897930654909,0,25.3489227333935,126.866096202516,0,28.5084689818358,0,0,65326.0291238238,3800.24993768951,-61525.7791861343,1,1,model_online_prior_posterior_event_aware,0.844720298080735,0,0.155279701919265,1,KALMAN_PRIOR_POSTERIOR,206.920667579315,184.571812491669,184.571812491669,5.44068439280593,0.831254128163964,1.99908928900462e-16,0.168745871836036,0.839366718710997,3.37697223886908e-17,0.160633281289003,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,190.012496884475,190.012496884475,0,0,0,0.89375,0,0,0,137.897930654909,30.6245662295663,0,0,137.2,33.225781382621,19.5867155018544
3536,NORMAL,185.527342081417,185.527342081417,141.175622713883,0,17.4858025224515,129.881572896772,0,21.2820485286272,0,0,62798.3905071515,3710.54684162833,-59087.8436655232,1,1,model_online_prior_posterior_event_aware,0.889791721608415,0,0.110208278391585,1,KALMAN_PRIOR_POSTERIOR,190.676842985843,188.371239389676,188.371239389676,-2.84389730825913,0.852421504098771,1.85451954787875e-16,0.147578495901229,0.891732345120555,-6.04931308935889e-17,0.108267654879445,1,0,0.0423347518696136,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,185.527342081417,185.527342081417,0,0,0,0.89375,0,0,0,141.175622713883,22.8617193675339,0,0,138.376,24.4167087371426,22.7346333442739
3537,NORMAL,172.189560217201,172.189560217201,128.352770466989,0,17.045957838614,118.08454882963,0,20.8027271997287,0,0,58311.8011785312,3443.79120434402,-54868.0099741872,1,1,model_online_prior_posterior_event_aware,0.882764051396748,0,0.117235948603252,1,KALMAN_PRIOR_POSTERIOR,177.735664612271,182.189756834393,182.189756834393,-10.0001966171915,0.865681915129154,1.80055753332327e-16,0.134318084870845,0.890308392757011,1.14309467731696e-17,0.109691607242989,1,0,0.0265208220607679,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,172.189560217201,172.189560217201,0,0,0,0.89375,0,0,0,128.352770466989,22.3467897502116,0,0,134.26,11.9459003112048,25.9836599059962
3538,NORMAL,152.897152330297,152.897152330297,109.30538698475,0,16.8366637283207,100.56095602597,0,20.57466088566,0,0,51889.274612179,3057.94304660594,-48831.3315655731,1,1,model_online_prior_posterior_event_aware,0.86652616131461,0,0.13347383868539,1,KALMAN_PRIOR_POSTERIOR,173.350971514332,172.343546802348,172.343546802348,-19.4463944720512,0.865681915129154,1.80055753332327e-16,0.134318084870845,0.884354395660231,4.27042745734073e-17,0.115645604339769,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,152.897152330297,152.897152330297,0,0,0,0.89375,0,0,0,109.30538698475,22.1017653455473,0,0,122.5,1.2223624614966,29.1747898688002
3539,NORMAL,136.9747898688,136.9747898688,93.1668256253017,0,17.0213407496727,85.7134795752776,0,20.7759499687683,0,0,46644.8276314841,2739.495797376,-43905.3318341081,1,1,model_online_prior_posterior_event_aware,0.84552478446961,0,0.15447521553039,1,KALMAN_PRIOR_POSTERIOR,173.309542830905,160.320366554073,160.320366554073,-23.3455766852732,0.865681915129154,1.80055753332327e-16,0.134318084870845,0.872531538773739,1.1972413255419e-16,0.127468461226261,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,136.9747898688,136.9747898688,0,0,0,0.89375,0,0,0,93.1668256253017,22.3179642434985,0,0,107.8,0,29.1747898688002
3540,NORMAL,85.456,85.456,42.2487713768855,0,16.7841180726978,38.8688696667347,0,20.5518754622321,0,0,29668.7308111405,1709.12,-27959.6108111405,1,1,model_online_prior_posterior_event_aware,0.715681915129155,0,0.284318084870845,1,KALMAN_PRIOR_POSTERIOR,161.615207717774,140.048441712832,140.048441712832,-54.5924417128317,0.865681915129154,1.80055753332327e-16,0.134318084870845,0.84990305963438,1.56831470068548e-17,0.15009694036562,1,1,0,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,85.456,85.456,0,0,0,0.89375,0,0,0,42.2487713768855,22.0772286231145,0,0,85.456,0,0
3541,NORMAL,64.288,64.288,26.3751689914479,0,11.6439668390586,24.2651554721321,0,15.6232980238115,0,0,21947.1049818733,1285.76,-20661.3449818733,1,1,model_online_prior_posterior_event_aware,0.69373404774457,0,0.30626595225543,1,KALMAN_PRIOR_POSTERIOR,163.932982681183,107.96974339345,107.96974339345,-43.6817433934503,0.843734047744569,2.2201089545287e-16,0.15626595225543,0.802973722601768,1.41324298658416e-16,0.197026277398232,1,0,0.0438957347691705,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,64.288,64.288,0,0,0,0.89375,0,0,0,26.3751689914479,16.782831008552,0,0,64.288,0,0
3542,NORMAL,44.296,44.296,11.6428292060049,0,6.18912185816309,10.7114028695245,0,10.7270445893034,0,0,14619.6273276805,885.92,-13733.7073276805,1,1,model_online_prior_posterior_event_aware,0.652919535507268,0,0.347080464492732,1,KALMAN_PRIOR_POSTERIOR,165.641254675431,89.64461538249,89.64461538249,-45.34861538249,0.802919535507266,1.99818233527162e-16,0.197080464492734,0.727121155637989,-1.12462229404036e-16,0.272878844362011,1,0,0.0816290244746067,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,44.296,44.296,0,0,0,0.89375,0,0,0,11.6428292060049,11.5231707939951,0,0,44.296,0,0
3543,NORMAL,28.0672,28.0672,0.924282680023644,0,0.638657975674811,0.850340065621753,0,5.59749752559921,0,0,8504.87118642344,561.344,-7943.52718642344,1,1,model_online_prior_posterior_event_aware,0.591374136090021,0,0.408625863909979,1,KALMAN_PRIOR_POSTERIOR,166.998705259716,73.3668862111061,73.3668862111061,-45.2996862111061,0.74137413609001,1.85393003738902e-16,0.25862586390999,0.627075537172248,-2.46386517958525e-16,0.372924462827752,1,0,0.123090798834513,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,28.0672,28.0672,0,0,0,0.89375,0,0,0,0.924282680023644,6.01291731997636,0,0,28.0672,0,0
3544,NORMAL,22.0760706695336,22.0760706695336,17.4202518308203,0,17.1713150316584,16.0266316843547,0,20.9395222093904,0,0,21639.3485110629,1621.3525652182,-5653.03420254104,1,1,model_online_prior_posterior_event_aware,0.503598229593814,0,0.496401770406186,1,KALMAN_PRIOR_POSTERIOR,168.246334667784,60.1601740249762,60.1601740249762,-38.0841033554426,0.653598229593814,1.48261028215038e-16,0.346401770406186,0.490585831815165,-6.58730373936254e-16,0.509414168184836,1,0,0.175551812992392,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,22.0760706695336,22.0760706695336,0,0,39.3277050609178,0.635015098283436,0,0,0,17.4202518308203,22.4935238996311,0,0,19.9136,0,2.16247066953362
3545,NORMAL,14.0238153312538,14.0238153312538,56.1070981780524,0,5.98587228214176,51.6185303238082,0,10.637298290401,0,0,42722.1379459616,2530.47630662508,-12796.9247972313,1,1,model_online_prior_posterior_event_aware,0.903598229593814,0,0.0964017704061865,1,KALMAN_PRIOR_POSTERIOR,172.801548664587,54.4352228458212,54.4352228458212,-40.4114075145674,0.753598229593814,2.77555756350604e-16,0.246401770406186,1,1.73295704485678e-17,0,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,14.0238153312538,14.0238153312538,0,0,75,0.141594045651857,0,0,0,56.1070981780524,11.4267171532014,0,0,10.6624,0,3.36141533125378
3546,NORMAL,4.82222775856656,4.82222775856656,0,0,0,0,0,4.8844820096997,0,16.5424410391244,2879.50869311253,165682.023794588,164764.816516066,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,183.03631174405,48.5081920886441,48.5081920886441,-43.6859643300775,0.839838849235979,2.77555755505331e-16,0.160161150764021,1,6.54431195375549e-17,0,1,0,0.17248123928433,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,16.5424410391244,4.82222775856656,4.82222775856656,0,0,5.37229493908224,0.10625,0,0,0,0,5.2469637367732,16.5424410391244,0,0,0,4.82222775856656
3547,NORMAL,6.48347077416645,6.48347077416645,0,0,0,0,0,2.78667335635337,0,20.3448300921305,1393.33667817669,203577.970336788,202184.633658612,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,196.689282765402,42.3317647405605,42.3317647405605,-35.848293966394,0.895895252003386,1.66533452838346e-16,0.104104747996614,1,-5.72890308193991e-17,0,1,0,0.112112805534815,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,20.3448300921305,6.48347077416645,6.48347077416645,0,0,0,0.10625,0,0,0,0,2.99347077416645,18,0,0,0,6.48347077416645
3548,NORMAL,8.52263342132742,8.52263342132742,0,0,0,0,0,4.68497126465348,0,18.3442139156061,2342.48563232674,183612.591824487,181270.10619216,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,209.430994828278,43.9727744484652,43.9727744484652,-35.4501410271378,0.932331913802201,1.637578951086e-16,0.0676680861977989,1,-5.19222614424313e-17,0,1,0,0.0728733235976295,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,18.3442139156061,8.52263342132742,8.52263342132742,0,0,0,0.10625,0,0,0,0,5.03263342132742,18,0,0,0,8.52263342132742
3549,NORMAL,8.52263342132742,8.52263342132742,0,0,0,0,0,4.68497764223209,0,18.292610006283,2342.48882111605,183096.552731256,180754.06391014,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,219.881394828278,46.1732431745871,46.1732431745871,-37.6506097532597,0.956015743971431,1.58484335983459e-16,0.0439842560285694,1,0,0,1,0,0.0473676603384592,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,18.292610006283,8.52263342132742,8.52263342132742,0,0,0,0.10625,0,0,0,0,5.03263342132742,18,0,0,0,8.52263342132742
3550,NORMAL,11.7369470203868,11.7369470203868,0,0,0,0,0,5.08313497857072,0,15.2133821653704,3377.55283967424,152368.560594112,148991.007754438,1,1,model_online_prior_posterior_event_aware,0,0,0,0,KALMAN_PRIOR_POSTERIOR,227.326620728958,46.9867274067082,46.9867274067082,-35.2497803863214,0.85601574397143,5.55111522748091e-17,0.143984256028569,0,4.43282475176304e-17,1,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | FREE_STRICT: V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。 | STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,15.2133821653704,11.7369470203868,11.7369470203868,0,0,0,0.10625,0,0,0,0,5.46032918575724,15.2133821653704,0,0,5.25347624622037,6.48347077416645
3551,NORMAL,27.4095249255887,27.4095249255887,0.512852016098411,0,0.333416453326996,0.471823854810538,0,5.03319207707909,0,0,8086.45262627134,548.190498511774,-7538.26212775957,1,1,model_online_prior_posterior_event_aware,0.606015743971441,0,0.393984256028559,1,KALMAN_PRIOR_POSTERIOR,235.366851836499,50.7998822315017,50.7998822315017,-23.390357305913,0.75601574397143,2.77555756453392e-16,0.243984256028569,0.0274713346797562,-3.66461250808219e-17,0.972528665320244,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,27.4095249255887,27.4095249255887,0,0,0,0.10625,0,0,0,0.512852016098411,5.4066729094903,0,0,3.2928,19.2944971670222,4.82222775856656
3552,NORMAL,43.2491316927,43.2491316927,8.54472566569194,0,8.34155854086108,7.86114761243658,0,12.6367337208673,0,0,13605.0422874185,864.982633854,-12740.0596535645,1,1,model_online_prior_posterior_event_aware,0.50601574397143,0,0.49398425602857,1,KALMAN_PRIOR_POSTERIOR,241.964767476744,63.7633459355314,63.7633459355314,-20.5142142428314,0.65601574397143,6.1062266337733e-16,0.343984256028569,0,3.55651297321255e-17,1,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,43.2491316927,43.2491316927,0,0,0,0.10625,0,0,0,8.54472566569194,13.5744060270081,0,0,7.2128,36.0363316927,0
3553,NORMAL,55.5265880598585,55.5265880598585,11.790276619436,0,17.248687495871,10.8470544898812,0,21.0446147886368,0,0,18525.6004718899,1110.53176119717,-17415.0687106927,1,1,model_online_prior_posterior_event_aware,0.40601574397143,0,0.59398425602857,1,KALMAN_PRIOR_POSTERIOR,248.10480019373,79.6663123412312,79.6663123412312,-24.1397242813727,0.55601574397143,6.10622664108079e-16,0.443984256028569,0,0,1,1,0,0.2,0,0.5,NaN,NaN,PLAN_SOLVED,0,,0,NaN,55.5265880598585,55.5265880598585,0,0,0,0.10625,0,0,0,11.790276619436,22.6063114404225,0,0,6.1152,49.4113880598585,0
