timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
1585,NORMAL,368.684143805443,293.338198400675,200,40,32.2081984006749,184,704.59749867888,697.551523692091,0,697.551523692091,0,30.1192990481159,75.3459454047681,0,84402.2107359657,9389.7514614079,-75012.4592745578,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.734731728048879,0.146946345609776,0.118321926341345,1,KALMAN_PRIOR_POSTERIOR,350.642782039931,350.682462137144,195.648551337883,350.682462137144,18.0016816682992,6,329.552462137144,100,600,263.641969709715,0.656144303905043,0.241255903810693,0.102599792284264,0.598825032156317,0.303441823348858,0.0977331444948251,1,0,0.0669694518103318,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,75.3459454047681,1,MAIN_CONCLUSION_ELIGIBLE,368.684143805443,293.338198400675,75.3459454047681,0,0,0.89375,40,72000,0,200,32.2081984006749,0,0,0,355.642,13.0421438054431,0
1586,NORMAL,349.325484944318,293.869372380157,200,40,32.7393723801572,184,704.59749867888,697.551523692091,0,697.551523692091,0,30.6160686416499,55.4561125641606,0,84650.5955327326,9400.37494099754,-75250.2205917351,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.73330080015448,0.146660160030896,0.120039039814624,1,KALMAN_PRIOR_POSTERIOR,345.696407714068,364.541779476899,196.142978428387,364.541779476899,-15.216294532581,6,332.739372380157,100,600,266.191497904126,0.63686866090138,0.262003769158502,0.101127569940118,0.601071038180292,0.300535519090147,0.0983934427295603,1,0,0.0414957306956186,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,55.4561125641606,1,MAIN_CONCLUSION_ELIGIBLE,349.325484944318,293.869372380157,55.4561125641606,0,0,0.89375,40,72000,0,200,32.7393723801572,0,0,0,332.1808,17.1446849443176,0
1587,NORMAL,303.814614515454,292.252664082642,200,40.0000000000005,31.1226640826419,184,704.597498678888,697.551523692099,0,697.551523692099,0,29.1042548128081,11.5619504328122,0,83894.6886183119,9368.04077504728,-74526.6478432647,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.737673483243131,0.147534696648628,0.114791820108242,1,KALMAN_PRIOR_POSTERIOR,337.93912917968,350.855011974096,196.41318533479,350.855011974096,-47.0403974586415,6,329.725011974096,100,600.000000000002,263.780009579277,0.62477915453152,0.276451509711798,0.098769335756682,0.602327214130351,0.303283027882205,0.0943897579874435,1,0,0.0288954811065924,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,11.5619504328122,1,MAIN_CONCLUSION_ELIGIBLE,303.814614515454,292.252664082642,11.5619504328122,0,0,0.89375,40.0000000000005,72000,0,200,31.1226640826419,0,0,0,281.9068,21.9078145154545,0
1588,NORMAL,262.605628027046,262.605628027046,169.198654065765,40,32.276973961281,155.662761740504,704.59749867888,697.551523692087,0,697.551523692087,0,30.1837486842474,0,0,77633.4983717522,8775.10005393531,-68858.3983178168,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.700686257442156,0.165648187052318,0.133665555505527,1,KALMAN_PRIOR_POSTERIOR,327.952127359659,314.948660494927,196.527283288036,314.948660494927,-52.3430324678813,6,292.27697396128,59.9999999999995,360,233.821579169024,0.645605303370089,0.251543137190048,0.102851559439863,0.68428243692743,0.205284731078227,0.110432831994343,1,0,0.0498167450434994,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,262.605628027046,262.605628027046,0,0,0,0.89375,40,72000,0,169.198654065765,32.276973961281,0,0,0,222.6952,39.9104280270457,0
1589,NORMAL,215.218066769179,215.218066769179,123.444902888333,40,30.6431638808456,113.569310657267,704.597498678879,697.551523692092,0,697.551523692092,0,28.6559369961388,0,0,66767.1642677211,7827.34882877798,-58939.8154389432,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.636025207233072,0.206092011043473,0.157882781723455,1,KALMAN_PRIOR_POSTERIOR,311.748336470998,278.443763998005,196.042170668875,278.443763998005,-63.2256972288257,6,257.313763998004,40.0000000000005,240,194.088066769179,0.673554116506763,0.217911321818329,0.108534561674908,0.725459055189158,0.155452236127993,0.119088708682849,1,0,0.0672636307434385,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,215.218066769179,215.218066769179,0,0,0,0.89375,40,72000,0,123.444902888333,30.6431638808456,0,0,0,179.1244,36.093666769179,0
1590,NORMAL,195.037710301587,195.037710301587,100.707499392585,40,33.200210909002,92.6508994411781,704.597498678881,697.551523692099,0,697.551523692099,0,31.0472041948821,0,0,62942.3791752317,7423.74169942615,-55518.6374758056,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.579085879619369,0.230007053342448,0.190907067038183,1,KALMAN_PRIOR_POSTERIOR,298.659402495259,238.836448130023,195.965533960235,238.836448130023,-43.7987378284356,6,217.706448130022,40.0000000000005,240,173.907710301587,0.670128434842927,0.205949136129737,0.123922429027337,0.663766454610088,0.183733648422352,0.15249989696756,1,0,0.0307757347048565,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,195.037710301587,195.037710301587,0,0,0,0.89375,40,72000,0,100.707499392585,33.200210909002,0,0,0,163.4836,31.5541103015869,0
1591,NORMAL,206.515632097591,206.515632097591,113.267134339629,39.9999999999994,32.1184977579625,104.205763592459,704.59749867887,697.551523692083,0,697.551523692083,0,30.035683907687,0,0,77714.4780590361,7653.30013534617,-70061.1779236899,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.610981191250047,0.215766451517357,0.173252357232596,1,KALMAN_PRIOR_POSTERIOR,280.620285078224,216.497532591819,195.066318155674,216.497532591819,-9.98190049422809,6,195.367532591818,40.0000000000005,240,156.294026073455,0.656383538929393,0.205526747124337,0.138089713946271,0.630857303661401,0.204742310400022,0.164400385938577,1,0,0.0283345698378684,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,206.515632097591,206.515632097591,0,0,0,0.89375,39.9999999999994,72000,0,113.267134339629,32.1184977579625,0,0,0,180.2416,26.274032097591,0
1592,NORMAL,222.694573542854,222.694573542854,139.35617027977,40,22.2084032630839,128.207676657389,704.59749867888,697.551523692092,0,697.551523692092,0,20.7682680870463,0,0,81721.4588520908,7976.87896425148,-73744.5798878393,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.691372337064688,0.198447570904595,0.110180092030717,1,KALMAN_PRIOR_POSTERIOR,262.801231545516,217.011505119084,193.974957546804,217.011505119084,5.68306842377021,6,195.881505119083,40.0000000000005,240,156.705204095267,0.665495666229041,0.205064166447946,0.129440167323013,0.682418188356958,0.204205088048936,0.113376723594107,1,0,0.0182242545992954,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,222.694573542854,222.694573542854,0,0,0,0.89375,40,72000,0,139.35617027977,22.2084032630839,0,0,0,207.0544,15.6401735428541,0
1593,NORMAL,225.868547812674,225.868547812674,141.781754911594,40,22.9567929010799,130.439214518667,704.59749867888,697.551523692089,0,697.551523692089,0,21.4681592553189,0,0,82874.7580662871,8040.35844964788,-74834.3996166392,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.692501516818991,0.195371122963117,0.112127360217892,1,KALMAN_PRIOR_POSTERIOR,249.335504852357,224.693254168929,193.238369075492,224.693254168929,1.17529364374559,6,203.563254168929,40.0000000000005,240,162.850603335143,0.674326332856816,0.202066399660688,0.123607267482496,0.690726142308399,0.196499118484352,0.112774739207249,1,0,0.0176613332555511,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,225.868547812674,225.868547812674,0,0,0,0.89375,40,72000,0,141.781754911594,22.9567929010799,0,0,0,220.4608,5.40774781267425,0
1594,NORMAL,209.349040509393,209.349040509393,125.029567735948,40,23.1894727734446,115.027202317072,704.59749867888,697.551523692089,0,697.551523692089,0,21.6857832307092,0,0,77435.2456614082,7709.96830358225,-69725.277357826,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.664276937113111,0.21251835038445,0.123204712502439,1,KALMAN_PRIOR_POSTERIOR,244.9947371438,227.500576727229,193.087584374744,227.500576727229,-18.1515362178364,6,206.370576727229,40.0000000000005,240,165.096461381783,0.674326332856816,0.202066399660688,0.123607267482496,0.693805804220986,0.193826080414897,0.112368115364117,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,209.349040509393,209.349040509393,0,0,0,0.89375,40,72000,0,125.029567735948,23.1894727734446,0,0,0,209.2888,0.0602405093925037,0
1595,NORMAL,192.67365859082,192.67365859082,107.746269284168,40,23.4373893066516,99.1265677414349,704.59749867888,697.551523692099,0,697.551523692099,0,21.9176565347051,0,0,71826.953866177,7376.46066521081,-64450.4932009662,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.629419128970214,0.233667163847759,0.136913707182027,1,KALMAN_PRIOR_POSTERIOR,244.058709078295,217.357325466108,193.312322382946,217.357325466108,-24.6836668752878,6,196.227325466107,40.0000000000005,240,156.981860372886,0.674326332856816,0.202066399660688,0.123607267482496,0.676714804342533,0.203845208127801,0.119439987529666,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,192.67365859082,192.67365859082,0,0,0,0.89375,40,72000,0,107.746269284168,23.4373893066516,0,0,0,192.5308,0,0.142858590820011
1596,NORMAL,178.017015331254,178.017015331254,92.4127924060696,40,24.1142229251842,85.019769013584,704.59749867888,697.551523692099,0,697.551523692099,0,22.5506362658748,0,0,67064.9961897356,7083.32780001949,-59981.6683897161,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.590395160927965,0.255546941308177,0.154057897763859,1,KALMAN_PRIOR_POSTERIOR,227.669895544415,202.683665971683,191.926290599833,202.683665971683,-24.6666506404295,6,181.193665971683,40.0000000000005,238.457954131711,144.954932777346,0.664466848899725,0.208608553825772,0.126924597274503,0.646156378693699,0.220758268703784,0.133085352602517,1,0,0.0197189679141822,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,178.017015331254,178.017015331254,0,0,0,0.89375,40,72000,0,92.4127924060696,24.1142229251842,0,0,0,174.6556,0,3.36141533125378
1597,NORMAL,154.899427758567,154.899427758567,69.6664195986809,40.0000000000005,23.7430081598852,64.0931060307865,704.597498678888,697.551523692099,0,697.551523692099,0,22.2035243839034,0,0,59357.8415749428,6620.97604856577,-52736.865526377,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.522200123103425,0.299828885199846,0.177970991696729,1,KALMAN_PRIOR_POSTERIOR,223.599489636859,189.609238594045,192.310261281256,189.609238594045,-34.709810835478,6,168.119238594044,40.0000000000005,189.059343743262,133.409427758567,0.64919970507186,0.218869789141487,0.131930505786653,0.620846437962968,0.237926369013531,0.141227193023501,1,0,0.0305342876557299,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,154.899427758567,154.899427758567,0,0,0,0.89375,40.0000000000005,72000,0,69.6664195986809,23.7430081598852,0,0,0,150.0772,0,4.82222775856656
1598,NORMAL,148.387470774166,148.387470774166,63.5731908362599,40.0000000000005,23.324279937906,58.4873355693592,704.597498678888,697.551523692099,0,697.551523692099,0,21.8119786940831,0,0,57143.9913639188,6490.73690887777,-50653.254455041,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.500980755947439,0.315215108354576,0.183804135697985,1,KALMAN_PRIOR_POSTERIOR,224.164026296174,171.495866303035,193.488888739986,171.495866303035,-23.1083955288684,6,150.005866303035,40.0000000000005,120.000000000001,120.004693042428,0.624228933450964,0.235595046273938,0.140176020275099,0.57785464329787,0.266656238091345,0.155489118610785,1,0,0.0499415432417928,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,148.387470774166,148.387470774166,0,0,0,0.89375,40.0000000000005,72000,0,63.5731908362599,23.324279937906,0,0,0,141.904,0,6.48347077416645
1599,NORMAL,153.954633421327,153.954633421327,68.8738748087757,40.0000000000005,23.5907586125513,63.3639648240736,704.597498678888,697.551523692099,0,697.551523692099,0,22.0612121981392,0,0,59024.194647644,6602.08016182099,-52422.1144858231,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.519941610299181,0.30196739285703,0.178090996843789,1,KALMAN_PRIOR_POSTERIOR,225.140843983391,164.221875733431,194.628557600883,164.221875733431,-10.267242312104,6,142.731875733431,40.0000000000005,80.0000000000005,114.185500586745,0.599814714235575,0.251222788743334,0.148962497021091,0.554474021406997,0.280245739043641,0.165280239549362,1,0,0.0488284384307767,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,153.954633421327,153.954633421327,0,0,0,0.89375,40.0000000000005,72000,0,68.8738748087757,23.5907586125513,0,0,0,145.432,0,8.52263342132742
1600,NORMAL,172.201470774166,172.201470774166,87.0376963778906,40,23.6737743962759,80.0746806676594,704.59749867888,697.55152369209,0,697.55152369209,0,22.1388784215197,0,0,65078.8854630249,6967.01690887773,-58111.8685541472,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.577512089363869,0.265407800710392,0.157080109925739,1,KALMAN_PRIOR_POSTERIOR,227.155073752153,166.964148136942,194.688363757311,166.964148136942,5.23732263722496,6,145.474148136942,40,40,116.379318509554,0.586685190379095,0.259531842968583,0.153782966652322,0.562301788931346,0.274962943672618,0.162735267396036,1,0,0.0262590477129603,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,172.201470774166,172.201470774166,0,0,0,0.89375,40,72000,0,87.0376963778906,23.6737743962759,0,0,0,165.718,0,6.48347077416645
1601,NORMAL,212.650215331254,212.650215331254,200,27.8525676543784,23.1576476768754,184,490.621237526483,485.715025151237,0,485.715025151237,0,21.6562471164177,0,0,144083.001671498,8501.61049425752,-113720.39117724,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.796780321215467,0.110961889011656,0.0922577897728769,1,KALMAN_PRIOR_POSTERIOR,236.381063816102,181.97490877379,194.609491239561,181.97490877379,30.675306557464,6,193.030740993671,0,0,154.424592794937,0.686685190379095,0.191025789613237,0.122289020007668,1,0,0,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,212.650215331254,212.650215331254,0,0,59.85,0.5,27.8525676543784,72000,0,200,23.1576476768754,0,0,0,209.2888,0,3.36141533125378
1602,NORMAL,259.5628,259.5628,200,15.1835538019711,23.2492461980289,184,267.457350748125,264.782777240644,0,264.782777240644,0,21.7419392657809,0,0,137860.209195435,6528.54275374062,-131331.666441694,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.838810767646062,0.0636806421011331,0.0975085902528046,1,KALMAN_PRIOR_POSTERIOR,251.735883576253,215.498884109942,195.138630059336,215.498884109942,44.0639158900582,6,208,8,112,166.4,0.782883835284873,0.137628301710143,0.0794878630049839,0.961538461538462,0.0384615384615385,0,1,0,0.192397289811556,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,259.5628,259.5628,0,0,0,0.5,15.1835538019711,72000,0,200,23.2492461980289,0,0,0,259.5628,0,0
1603,NORMAL,312.0712,312.0712,200,20,22.8750260448574,184,352.29874933944,348.775761846052,0,348.775761846052,0,21.3920125408302,0,0,140067.286876369,8002.91774669721,-147909.383373985,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.823468774278428,0.0823468774278428,0.094184348293729,1,KALMAN_PRIOR_POSTERIOR,271.310044477992,257.053935509166,195.403937764678,257.053935509166,55.0172644908345,6,242.875026044857,20,120.000000000001,194.300020835886,0.797088563932617,0.118279803211338,0.0846316328560448,0.823468774278428,0.0823468774278428,0.094184348293729,1,0,0.03869699699761,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,312.0712,312.0712,0,48.0661739551428,0,0.78539290785866,20,72000,0,200,22.8750260448574,0,0,0,312.0712,0,0
1604,NORMAL,366.814,283.304860662413,200,20.0000000000005,23.9252451438715,184,352.298749339448,348.775761846053,0,348.775761846053,0,22.3741780191339,83.5091393375866,0,140558.369615521,7427.59095994551,-139146.764411263,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.819923332995058,0.0819923332995076,0.0980843337054346,1,KALMAN_PRIOR_POSTERIOR,291.65938337733,303.012145810677,195.418114223832,303.012145810677,63.8018541893227,6,303.925245143868,79.9999999999966,479.999999999979,243.140196115094,0.748427361040086,0.16900978988092,0.0825628490789943,0.658056555668242,0.263222622267286,0.078720822064472,1,0,0.101459973339164,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,83.5091393375866,1,MAIN_CONCLUSION_ELIGIBLE,366.814,283.304860662413,83.5091393375866,18.2496155185414,0,0.89375,20.0000000000005,72000,0,200,23.9252451438715,0,0,0,366.814,0,0
1605,NORMAL,389.648,285.550441865758,200,40,24.4204418657583,184,704.59749867888,697.551523692091,0,697.551523692091,0,22.8373052181169,104.097558134242,0,150681.213820966,29233.9963307096,-121447.217490257,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.756371173835102,0.15127423476702,0.0923545913978774,1,KALMAN_PRIOR_POSTERIOR,312.788480347027,351.007828198791,195.306183149364,351.007828198791,38.6401718012094,6,324.420441865759,100,600,259.536353492607,0.702247172071703,0.217741057120422,0.0800117708078748,0.616483963987564,0.308241981993783,0.0752740540186528,1,0,0.0974625344790044,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,104.097558134242,1,MAIN_CONCLUSION_ELIGIBLE,389.648,285.550441865758,104.097558134242,0,0,0.89375,40,72000,0,200,24.4204418657583,0,0,0,389.648,0,0
1606,NORMAL,403.662,284.393042582594,200,40.0000000000005,23.2630425825936,184,704.597498678888,697.551523692099,0,697.551523692099,0,21.7549705432473,119.268957417406,0,102300.046483532,9210.84834504632,-93089.1981384853,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.759696454306736,0.151939290861349,0.0883642548319149,1,KALMAN_PRIOR_POSTERIOR,330.736056599204,375.72333105233,195.016085547231,375.72333105233,27.9386689476697,6,323.263042582594,100,600,258.610434066075,0.673002582137774,0.249802647273858,0.0771947705883683,0.618691200831905,0.309345600415953,0.0719631987521418,1,0,0.064123180306872,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,119.268957417406,1,MAIN_CONCLUSION_ELIGIBLE,403.662,284.393042582594,119.268957417406,0,0,0.89375,40.0000000000005,72000,0,200,23.2630425825936,0,0,0,403.662,0,0
1607,NORMAL,427.118265947603,284.272899419153,200,40.0000000000005,23.1428994191523,184,704.597498678888,697.551523692099,0,697.551523692099,0,21.6426480643622,142.84536652845,0,102243.885244089,9208.4454817775,-93035.4397623115,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.760043308945326,0.152008661789067,0.0879480292656071,1,KALMAN_PRIOR_POSTERIOR,343.210224917738,390.940060009065,194.912282162411,390.940060009065,36.1782059385385,6,323.142899419152,100,600,258.514319535322,0.654074108050934,0.270682935558698,0.0752429563903677,0.618921227603945,0.309460613801974,0.0716181585940809,1,0,0.0417605765696811,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,142.84536652845,1,MAIN_CONCLUSION_ELIGIBLE,427.118265947603,284.272899419153,142.84536652845,0,0,0.89375,40.0000000000005,72000,0,200,23.1428994191523,0,0,0,424.144,2.97426594760311,0
1608,NORMAL,455.401570611452,283.721307083605,200,40,22.2313070836046,184,704.59749867888,697.551523692091,0,697.551523692091,0,20.7901811130272,171.680263527848,0,79737.6517684213,9197.41363506649,-70540.2381333548,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.762685440667982,0.152537088133597,0.0847774711984211,1,KALMAN_PRIOR_POSTERIOR,348.176031811098,411.232563437185,194.987067298122,411.232563437185,44.1690071742674,6,322.231307083606,100,600,257.785045666885,0.642383424726358,0.28456153535978,0.0730550399138621,0.620672155695003,0.310336077847502,0.0689917664574946,1,0,0.0277571996021627,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,171.680263527848,1,MAIN_CONCLUSION_ELIGIBLE,455.401570611452,283.721307083605,171.680263527848,0,0,0.89375,40,72000,0,200,22.2313070836046,0,0,0,443.548,11.2115251811346,0.642045430317657
1609,NORMAL,467.551927378528,293.068199422019,200,40,31.5781994220184,184,704.59749867888,697.551523692091,0,697.551523692091,0,29.5311496242559,174.483727956509,0,84108.1360240357,9384.35148183478,-74723.7845422009,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.736436136721013,0.147287227344203,0.116276635934785,1,KALMAN_PRIOR_POSTERIOR,350.912056096133,433.823061051397,195.498923712026,433.823061051397,33.7288663271309,6,331.578199422019,100.000000000001,600,265.262559537615,0.628660813390052,0.290520791642817,0.0808183949671309,0.603175963765484,0.301587981882743,0.0952360543517729,1,0,0.0274452226726123,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,174.483727956509,1,MAIN_CONCLUSION_ELIGIBLE,467.551927378528,293.068199422019,174.483727956509,0,0,0.89375,40,72000,0,200,31.5781994220184,0,0,0,442.47,23.7492548251627,1.33267255336529
1610,NORMAL,469.014434674462,293.500290651193,200,40,32.0102906511929,184,704.59749867888,697.551523692091,0,697.551523692091,0,29.9352110566215,175.514144023268,0,84310.1667402184,9392.99330641826,-74917.1734338002,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.735266300113866,0.147053260022773,0.11768043986336,1,KALMAN_PRIOR_POSTERIOR,345.750573045863,442.802005232779,195.99666107388,442.802005232779,26.2124294416827,6,332.010290651193,100,600,265.608232520955,0.61946636711208,0.294256933772104,0.0862766991158159,0.60239096688156,0.301195483440781,0.0964135496776592,1,0,0.0183888925559445,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,175.514144023268,1,MAIN_CONCLUSION_ELIGIBLE,469.014434674462,293.500290651193,175.514144023268,0,0,0.89375,40,72000,0,200,32.0102906511929,0,0,0,430.612,36.2399640049282,2.16247066953362
1611,NORMAL,459.966398455145,293.511213784584,200,40,32.0212137845838,184,704.59749867888,697.551523692091,0,697.551523692091,0,29.9454065085851,166.455184670561,0,84315.2644662003,9393.21176908608,-74922.0526971142,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.735236775167035,0.147047355033407,0.117715869799558,1,KALMAN_PRIOR_POSTERIOR,337.429808065288,442.78527070263,196.268939323716,442.78527070263,17.1811277525148,6,332.021213784587,100.000000000003,600.000000000001,265.616971027669,0.61946636711208,0.294256933772104,0.0862766991158159,0.60237114888014,0.301185574440078,0.0964432766797816,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,166.455184670561,1,MAIN_CONCLUSION_ELIGIBLE,459.966398455145,293.511213784584,166.455184670561,0,0,0.89375,40,72000,0,200,32.0212137845838,0,0,0,407.974,48.630983123891,3.36141533125378
1612,NORMAL,429.364051381881,294.223309824527,200,40,32.7333098245268,184,704.59749867888,697.551523692091,0,697.551523692091,0,30.6113201885098,135.140741557354,0,84648.2213061626,9407.45368988494,-75240.7676162777,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.733317100608934,0.146663420121787,0.12001947926928,1,KALMAN_PRIOR_POSTERIOR,326.976806474097,433.858031996208,196.368329475388,433.858031996208,-4.49398061432714,6,332.733309824527,100,600,266.186647859622,0.61946636711208,0.294256933772104,0.0862766991158159,0.601081989974113,0.300540994987058,0.0983770150388288,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,135.140741557354,1,MAIN_CONCLUSION_ELIGIBLE,429.364051381881,294.223309824527,135.140741557354,0,0,0.89375,40,72000,0,200,32.7333098245268,0,0,0,365.6968,58.8450236233145,4.82222775856656
