timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW,bessChargeMWh,bessDischargeMWh,bessThroughputMWh,proxyProjectGHGKgCO2e,proxyAvoidedGHGKgCO2e,proxyNetGHGKgCO2e
4223,NORMAL,487.294898110043,221.49,200,0,0,184,0,0,0,0,0,0,265.804898110043,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,265.804898110043,1,MAIN_CONCLUSION_ELIGIBLE,487.294898110043,221.49,265.804898110043,0,0,0.89375,0,0,0,200,0,0,0,0,464.03,18.4426703514768,4.82222775856656,0,0,0,3322.35,92000,-88677.65
4224,NORMAL,484.181964269428,221.13,200,0,0,184,0,0,0,0,0,0,263.051964269428,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,263.051964269428,1,MAIN_CONCLUSION_ELIGIBLE,484.181964269428,221.13,263.051964269428,0,0,0.89375,0,0,0,200,0,0,0,0,448.938,35.2439642694278,0,0,0,0,3316.95,92000,-88683.05
4225,NORMAL,487.339055617192,221.13,200,0,0,184,0,0,0,0,0,0,266.209055617192,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,266.209055617192,1,MAIN_CONCLUSION_ELIGIBLE,487.339055617192,221.13,266.209055617192,0,0,0.89375,0,0,0,200,0,0,0,0,437.08,50.2590556171916,0,0,0,0,3316.95,92000,-88683.05
4226,NORMAL,488.62618585784,221.13,200,0,0,184,0,0,0,0,0,0,267.49618585784,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,267.49618585784,1,MAIN_CONCLUSION_ELIGIBLE,488.62618585784,221.13,267.49618585784,0,0,0.89375,0,0,0,200,0,0,0,0,421.988,66.6381858578395,0,0,0,0,3316.95,92000,-88683.05
4227,NORMAL,491.214800862813,221.13,200,0,0,184,0,0,0,0,0,0,270.084800862813,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,270.084800862813,1,MAIN_CONCLUSION_ELIGIBLE,491.214800862813,221.13,270.084800862813,0,0,0.89375,0,0,0,200,0,0,0,0,415.52,75.694800862813,0,0,0,0,3316.95,92000,-88683.05
4228,NORMAL,494.557736788767,221.13,200,0,0,184,0,0,0,0,0,0,273.427736788767,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,273.427736788767,1,MAIN_CONCLUSION_ELIGIBLE,494.557736788767,221.13,273.427736788767,0,0,0.89375,0,0,0,200,0,0,0,0,419.832,74.725736788767,0,0,0,0,3316.95,92000,-88683.05
4229,NORMAL,473.321831131575,221.13,200,0,0,184,0,0,0,0,0,0,252.191831131575,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,252.191831131575,1,MAIN_CONCLUSION_ELIGIBLE,473.321831131575,221.13,252.191831131575,0,0,0.89375,0,0,0,200,0,0,0,0,404.74,68.5818311315746,0,0,0,0,3316.95,92000,-88683.05
4230,NORMAL,441.384566024376,221.13,200,0,0,184,0,0,0,0,0,0,220.254566024376,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,220.254566024376,1,MAIN_CONCLUSION_ELIGIBLE,441.384566024376,221.13,220.254566024376,0,0,0.89375,0,0,0,200,0,0,0,0,381.024,60.3605660243759,0,0,0,0,3316.95,92000,-88683.05
4231,NORMAL,384.462894805625,221.13,200,0,0,184,0,0,0,0,0,0,163.332894805625,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,163.332894805625,1,MAIN_CONCLUSION_ELIGIBLE,384.462894805625,221.13,163.332894805625,0,0,0.89375,0,0,0,200,0,0,0,0,338.884,45.5788948056249,0,0,0,0,3316.95,92000,-88683.05
4232,NORMAL,322.195589507484,221.13,200,0,0,184,0,0,0,0,0,0,101.065589507484,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,101.065589507484,1,MAIN_CONCLUSION_ELIGIBLE,322.195589507484,221.13,101.065589507484,0,0,0.89375,0,0,0,200,0,0,0,0,290.8444,31.3511895074843,0,0,0,0,3316.95,92000,-88683.05
4233,NORMAL,258.90863351471,221.13,200,0,0,184,0,0,0,0,0,0,37.7786335147101,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,37.7786335147101,1,MAIN_CONCLUSION_ELIGIBLE,258.90863351471,221.13,37.7786335147101,0,0,0.89375,0,0,0,200,0,0,0,0,241.6876,17.2210335147101,0,0,0,0,3316.95,92000,-88683.05
4234,NORMAL,219.10916015367,219.10916015367,197.97916015367,0,0,182.140827341376,0,0,0,0,0,0,0,0,78500.399645188,4382.1832030734,-74118.2164421146,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,219.10916015367,219.10916015367,0,0,0,0.89375,0,0,0,197.97916015367,0,0,0,0,214.8748,4.23436015367006,0,0,0,0,3286.63740230505,91070.4136706882,-87783.7762683832
4235,NORMAL,206.08005859082,206.08005859082,184.59005859082,0,0,169.822853903554,0,0,0,0,0,0,0,0,73556.7041856525,4121.6011718164,-69435.1030138361,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,206.08005859082,206.08005859082,0,0,0,0.89375,0,0,0,184.59005859082,0,0,0,0,205.9372,0,0.142858590820011,0,0,0,3091.2008788623,84911.4269517772,-81820.2260729149
4236,NORMAL,208.181415331254,208.181415331254,186.691415331254,0,0,171.756102104753,0,0,0,0,0,0,0,0,74332.5940187218,4163.62830662508,-70168.9657120967,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,208.181415331254,208.181415331254,0,0,0,0.89375,0,0,0,186.691415331254,0,0,0,0,204.82,0,3.36141533125378,0,0,0,3122.72122996881,85878.0510523767,-82755.3298224079
4237,NORMAL,210.759427758567,210.759427758567,189.269427758567,0,0,174.127873537881,0,0,0,0,0,0,0,0,75284.4807656932,4215.18855517133,-71069.2922105219,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,210.759427758567,210.759427758567,0,0,0,0.89375,0,0,0,189.269427758567,0,0,0,0,205.9372,0,4.82222775856656,0,0,0,3161.3914163785,87063.9367689406,-83902.5453525621
4238,NORMAL,215.772270774166,215.772270774166,194.282270774166,0,0,178.739689112233,0,0,0,0,0,0,0,0,77135.3868283036,4315.44541548333,-72819.9414128203,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,215.772270774166,215.772270774166,0,0,0,0.89375,0,0,0,194.282270774166,0,0,0,0,209.2888,0,6.48347077416645,0,0,0,3236.5840616125,89369.8445561166,-86133.2604945041
4239,NORMAL,217.811433421327,217.811433421327,196.321433421327,0,0,180.615718747621,0,0,0,0,0,0,0,0,77888.3125621703,4356.22866842655,-73532.0838937438,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,217.811433421327,217.811433421327,0,0,0,0.89375,0,0,0,196.321433421327,0,0,0,0,209.2888,0,8.52263342132742,0,0,0,3267.17150131991,90307.8593738106,-87040.6878724907
4240,NORMAL,209.069070774167,209.069070774167,187.579070774166,0,0,172.572745112233,0,0,0,0,0,0,0,0,74660.3455233437,4181.38141548333,-70478.9641078603,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,209.069070774167,209.069070774167,0,0,0,0.89375,0,0,0,187.579070774166,0,0,0,0,202.5856,0,6.48347077416645,0,0,0,3136.0360616125,86286.3725561166,-83150.3364945041
4241,NORMAL,183.603015331254,183.603015331254,162.113015331254,0,0,149.143974104754,0,0,0,0,0,0,0,0,65257.4425672018,3672.06030662508,-61585.3822605767,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,183.603015331254,183.603015331254,0,0,0,0.89375,0,0,0,162.113015331254,0,0,0,0,180.2416,0,3.36141533125378,0,0,0,2754.04522996881,74571.9870523768,-71817.941822408
4242,NORMAL,143.08,143.08,121.95,0,0,112.194,0,0,0,0,0,0,0,0,50427.93996,2861.6,-47566.33996,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,143.08,143.08,0,0,0,0.89375,0,0,0,121.95,0,0,0,0,143.08,0,0,0,0,0,2146.2,56097,-53950.8
4243,NORMAL,120.148,120.148,99.018,0,0,91.09656,0,0,0,0,0,0,0,0,41960.6933904,2402.96,-39557.7333904,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,120.148,120.148,0,0,0,0.89375,0,0,0,99.018,0,0,0,0,120.148,0,0,0,0,0,1802.22,45548.28,-43746.06
4244,NORMAL,101.92,101.92,80.79,0,0,74.3268,0,0,0,0,0,0,0,0,35230.317912,2038.4,-33191.917912,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,101.92,101.92,0,0,0,0.89375,0,0,0,80.79,0,0,0,0,101.92,0,0,0,0,0,1528.8,37163.4,-35634.6
4245,NORMAL,93.1,93.1,71.97,0,0,66.2124,0,0,0,0,0,0,0,0,31973.684616,1862,-30111.684616,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,93.1,93.1,0,0,0,0.89375,0,0,0,71.97,0,0,0,0,93.1,0,0,0,0,0,1396.5,33106.2,-31709.7
4246,NORMAL,92.518183020935,92.518183020935,71.388183020935,0,0,65.6771283792602,0,0,0,0,0,0,0,0,31758.8587037323,1850.3636604187,-29908.4950433136,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,92.518183020935,92.518183020935,0,0,0,0.89375,0,0,0,71.388183020935,0,0,0,0,86.632,5.88618302093495,0,0,0,0,1387.77274531402,32838.5641896301,-31450.7914443161
4247,NORMAL,93.1803920524217,93.1803920524217,72.0503920524217,0,0,66.286360688228,0,0,0,0,0,0,0,0,32003.3679986134,1863.60784104843,-30139.760157565,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,93.1803920524217,93.1803920524217,0,0,0,0.89375,0,0,0,72.0503920524217,0,0,0,0,73.696,19.4843920524217,0,0,0,0,1397.70588078633,33143.180344114,-31745.4744633277
4248,NORMAL,87.8641863641949,87.8641863641949,66.3741863641949,0,0,61.0642514550593,0,0,0,0,0,0,0,0,29907.5266789735,1757.2837272839,-28150.2429516896,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,87.8641863641949,87.8641863641949,0,0,0,0.89375,0,0,0,66.3741863641949,0,0,0,0,49.588,37.6341409338773,0.642045430317657,0,0,0,1317.96279546292,30532.1257275297,-29214.1629320667
4249,NORMAL,85.5808675255644,85.5808675255644,64.0908675255644,0,0,58.9635981235193,0,0,0,0,0,0,0,0,29064.4504708932,1711.61735051129,-27352.8331203819,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,85.5808675255644,85.5808675255644,0,0,0,0.89375,0,0,0,64.0908675255644,0,0,0,0,28.5376,55.7105949721991,1.33267255336529,0,0,0,1283.71301288347,29481.7990617596,-28198.0860488762
4250,NORMAL,91.2766919851789,91.2766919851789,69.7866919851788,0,0,64.2037566263645,0,0,0,0,0,0,0,0,31167.5356844251,1825.53383970358,-29342.0018447216,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,91.2766919851789,91.2766919851789,0,0,0,0.89375,0,0,0,69.7866919851788,0,0,0,0,20.5408,68.5734213156452,2.16247066953362,0,0,0,1369.15037977768,32101.8783131823,-30732.7279334046
4251,NORMAL,93.4026085572707,93.4026085572707,71.9126085572707,0,0,66.159599872689,0,0,0,0,0,0,0,0,31952.493812905,1868.05217114541,-30084.4416417596,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,93.4026085572707,93.4026085572707,0,0,0,0.89375,0,0,0,71.9126085572707,0,0,0,0,17.5616,72.4795932260169,3.36141533125378,0,0,0,1401.03912835906,33079.7999363445,-31678.7608079855
4252,NORMAL,100.602280910875,100.602280910875,79.1122809108752,0,0,72.7832984380052,0,0,0,0,0,0,0,0,34610.848995109,2012.0456182175,-32598.8033768915,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,100.602280910875,100.602280910875,0,0,0,0.89375,0,0,0,79.1122809108752,0,0,0,0,19.4432,76.3368531523086,4.82222775856656,0,0,0,1509.03421366313,36391.6492190026,-34882.6150053395
4253,NORMAL,96.9587446801134,96.9587446801134,75.4687446801134,0,0,69.4312451057043,0,0,0,0,0,0,0,0,33265.5359107234,1939.17489360227,-31326.3610171211,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,96.9587446801134,96.9587446801134,0,0,0,0.89375,0,0,0,75.4687446801134,0,0,0,0,22.8928,67.582473905947,6.48347077416645,0,0,0,1454.3811702017,34715.6225528522,-33261.2413826505
4254,NORMAL,100.642852565833,100.642852565833,79.1528525658334,0,0,72.8206243605668,0,0,0,0,0,0,0,0,34625.8293808699,2012.85705131667,-32612.9723295532,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,100.642852565833,100.642852565833,0,0,0,0.89375,0,0,0,79.1528525658334,0,0,0,0,26.1856,58.0529242301068,16.4043283357266,0,0,0,1509.6427884875,36410.3121802834,-34900.6693917959
