timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
3553,NORMAL,55.5265880598585,55.5265880598585,-1.4210854715202e-14,0,0,-1.30739863379858e-14,0,0,0,0,0,0,0,0,5399.99999999999,1110.53176119717,-17403.9585581493,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,55.5265880598585,55.5265880598585,0,34.3965880598585,0,0.772168000322739,0,0,0,-1.4210854715202e-14,0,0,0,0,6.1152,49.4113880598585,0
3554,NORMAL,59.0485199768824,59.0485199768824,17.4415516101858,0,0,16.0462274813709,0,0,0,0,0,0,0,0,11839.9929373734,1180.97039953765,-18466.3376979113,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,59.0485199768824,59.0485199768824,0,20.4769683666966,0,0.89375,0,0,0,17.4415516101858,0,0,0,0,0,59.0485199768824,0
3555,NORMAL,63.4137428495904,63.4137428495904,42.2837428495904,0,0,38.9010434216231,0,0,0,0,0,0,0,0,21012.5447668342,1268.27485699181,-19744.2699098424,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,63.4137428495904,63.4137428495904,0,0,0,0.89375,0,0,0,42.2837428495904,0,0,0,0,0,63.4137428495904,0
3556,NORMAL,58.5695176138675,58.5695176138675,37.4395176138675,0,0,34.4443562047581,0,0,0,0,0,0,0,0,19223.8979192176,1171.39035227735,-18052.5075669403,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,58.5695176138675,58.5695176138675,0,0,0,0.89375,0,0,0,37.4395176138675,0,0,0,0,0,58.5695176138675,0
3557,NORMAL,57.7385996043951,57.7385996043951,36.6085996043951,0,0,33.6799116360435,0,0,0,0,0,0,0,0,18917.0957360097,1154.7719920879,-17762.3237439218,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,57.7385996043951,57.7385996043951,0,0,0,0.89375,0,0,0,36.6085996043951,0,0,0,0,0,57.7385996043951,0
3558,NORMAL,45.7051211964162,45.7051211964162,24.5751211964162,0,0,22.6091115007029,0,0,0,0,0,0,0,0,14473.9408096921,914.102423928324,-13559.8383857638,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,45.7051211964162,45.7051211964162,0,0,0,0.89375,0,0,0,24.5751211964162,0,0,0,0,0,45.7051211964162,0
3559,NORMAL,31.2580498543608,31.2580498543608,10.1280498543609,0,0,9.31780586601199,0,0,0,0,0,0,0,0,9139.60820626525,625.160997087217,-8514.44720917803,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,31.2580498543608,31.2580498543608,0,0,0,0.89375,0,0,0,10.1280498543609,0,0,0,0,0,31.2580498543608,0
3560,NORMAL,18.2242298991211,18.2242298991211,0,0,0,0,0,0,0,0,0,0,0,0,5400,451.657701008789,-3720.76148605781,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,18.2242298991211,18.2242298991211,0,0,2.90577010087889,0.874633091441586,0,0,0,0,0,0,0,0,1.4112,16.8130298991211,0
3561,NORMAL,17.8826067479952,17.8826067479952,0,0,0,0,0,0,0,0,0,0,0,0,5400,455.073932520048,-3573.02205931196,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,17.8826067479952,17.8826067479952,0,0,3.24739325200477,0.853268662152081,0,0,0,0,0,0,0,0,8.4672,9.41540674799524,0
3562,NORMAL,18.5983642161014,18.5983642161014,0,0,0,0,0,0,0,0,0,0,0,0,5400,447.916357838985,-3882.56079425591,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,18.5983642161014,18.5983642161014,0,0,2.53163578389857,0.836613163573801,0,0,0,0,0,0,0,0,17.7184,0.879964216101414,0
3563,NORMAL,24.44685859082,24.44685859082,0,0,0,0,0,0,0,0,0,0,0,0,5400,488.9371718164,-6038.43317368132,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,24.44685859082,24.44685859082,0,2.95685859082,0,0.854169511456795,0,0,0,0,0,0,0,0,24.304,0,0.142858590820011
3564,NORMAL,31.4286153312538,31.4286153312538,3.27242778713502,0,0,3.01063356416422,0,0,0,0,0,0,0,0,6608.28767464167,628.572306625076,-8521.35269152538,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,31.4286153312538,31.4286153312538,0,6.66618754411876,0,0.89375,0,0,0,3.27242778713502,0,0,0,0,28.0672,0,3.36141533125378
3565,NORMAL,34.9278277585666,34.9278277585666,13.4378277585665,0,0,12.3628015378812,0,0,0,0,0,0,0,0,10361.6867692132,698.556555171331,-9663.13021404191,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,34.9278277585666,34.9278277585666,0,0,0,0.89375,0,0,0,13.4378277585665,0,0,0,0,30.1056,0,4.82222775856656
3566,NORMAL,43.1354707741664,43.1354707741664,21.6454707741664,0,0,19.9138331122331,0,0,0,0,0,0,0,0,13392.2177812636,862.709415483329,-12529.5083657803,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,43.1354707741664,43.1354707741664,0,0,0,0.89375,0,0,0,21.6454707741664,0,0,0,0,36.652,0,6.48347077416645
3567,NORMAL,54.5826334213274,54.5826334213274,33.0926334213274,0,0,30.4452227476212,0,0,0,0,0,0,0,0,17618.8856975303,1091.65266842655,-16527.2330291038,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,54.5826334213274,54.5826334213274,0,0,0,0.89375,0,0,0,33.0926334213274,0,0,0,0,46.06,0,8.52263342132742
3568,NORMAL,37.2162707741665,37.2162707741665,15.7262707741664,0,0,14.4681691122331,0,0,0,0,0,0,0,0,11206.6549915036,744.325415483329,-10462.3295760203,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,37.2162707741665,37.2162707741665,0,0,0,0.89375,0,0,0,15.7262707741664,0,0,0,0,30.7328,0,6.48347077416645
3569,NORMAL,21.0798153312538,21.0798153312538,0,0,0,0,0,0,0,0,0,0,0,0,5400,433.901846687462,-4792.810242834,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,21.0798153312538,21.0798153312538,0,0,0.41018466874622,0.891051416652985,0,0,0,0,0,0,0,0,17.7184,0,3.36141533125378
3570,NORMAL,7.2128,7.2128,0,0,0,0,0,0,0,0,0,0,0,0,5400,561.772,1041.27626105263,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,7.2128,7.2128,0,0,13.9172,0.799490890337196,0,0,0,0,0,0,0,0,7.2128,0,0
3571,NORMAL,6.5856,6.5856,0,0,0,0,0,0,0,0,0,0,0,0,5400,568.044,1312.51715368421,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,6.5856,6.5856,0,0,14.5444,0.703804048231933,0,0,0,0,0,0,0,0,6.5856,0,0
3572,NORMAL,10.976,10.976,0,0,0,0,0,0,0,0,0,0,0,0,5400,524.14,-586.169094736841,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,10.976,10.976,0,0,10.154,0.637001416652985,0,0,0,0,0,0,0,0,10.976,0,0
3573,NORMAL,14.7392,14.7392,0,0,0,0,0,0,0,0,0,0,0,0,5400,486.508,-2213.61445052632,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,14.7392,14.7392,0,0,6.39079999999999,0.59495667981088,0,0,0,0,0,0,0,0,14.7392,0,0
3574,NORMAL,19.0967100673501,19.0967100673501,0,0,0,0,0,0,0,0,0,0,0,0,5400,442.932899326499,-4098.07701481066,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,19.0967100673501,19.0967100673501,0,0,2.03328993264988,0.581579772359236,0,0,0,0,0,0,0,0,16.9344,2.16231006735012,0
3575,NORMAL,27.0228145628648,27.0228145628648,-7.99360577730113e-15,0,0,-7.35411731511704e-15,0,0,0,0,0,0,0,0,5400,540.456291257296,-7106.31479556985,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,27.0228145628648,27.0228145628648,0,5.89281456286479,0,0.616568358826246,0,0,0,-7.99360577730113e-15,0,0,0,0,19.6,7.42281456286478,0
3576,NORMAL,38.0278005990736,38.0278005990736,-7.105427357601e-15,0,0,-6.53699316899292e-15,0,0,0,0,0,0,0,0,5400,760.556011981472,-10944.8608358291,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,38.0278005990736,38.0278005990736,0,16.5378005990736,0,0.714761549883245,0,0,0,-7.105427357601e-15,0,0,0,0,24.1472,13.2385551687559,0.642045430317657
3577,NORMAL,45.977444565276,45.977444565276,0,0,0,0,0,0,0,0,0,0,0,0,5400,919.548891305519,-13816.8525604309,1,1,PASS_STRICT,1,0,baseline_E_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,45.977444565276,45.977444565276,0,24.487444565276,0,0.860155751989571,0,0,0,0,0,0,0,0,26.9696,17.6751720119107,1.33267255336529
3578,NORMAL,48.7087268532706,48.7087268532706,21.5607482409879,0,0,19.8358883817089,0,0,0,0,0,0,0,0,13360.935443115,974.174537065413,-14543.9953854905,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,48.7087268532706,48.7087268532706,0,5.65797861228272,0,0.89375,0,0,0,21.5607482409879,0,0,0,0,26.0288,20.517456183737,2.16247066953362
3579,NORMAL,55.7610125569262,55.7610125569262,34.2710125569262,0,0,31.5293315523721,0,0,0,0,0,0,0,0,18053.981925229,1115.22025113852,-16938.7616740905,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,55.7610125569262,55.7610125569262,0,0,0,0.89375,0,0,0,34.2710125569262,0,0,0,0,25.2448,27.1547972256724,3.36141533125378
3580,NORMAL,52.9867139328597,52.9867139328597,31.4967139328597,0,0,28.9769768182309,0,0,0,0,0,0,0,0,17029.6198762288,1059.73427865719,-15969.8855975716,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,52.9867139328597,52.9867139328597,0,0,0,0.89375,0,0,0,31.4967139328597,0,0,0,0,27.1264,21.0380861742931,4.82222775856656
3581,NORMAL,59.3618184045265,59.3618184045265,37.8718184045265,0,0,34.8420729321644,0,0,0,0,0,0,0,0,19383.5175505949,1187.23636809053,-18196.2811825043,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,59.3618184045265,59.3618184045265,0,0,0,0.89375,0,0,0,37.8718184045265,0,0,0,0,30.8896,21.9887476303601,6.48347077416645
3582,NORMAL,84.0244669101373,84.0244669101373,62.5344669101373,0,0,57.5317095573263,0,0,0,0,0,0,0,0,28489.7763137374,1680.48933820275,-26809.2869755346,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,84.0244669101373,84.0244669101373,0,0,0,0.89375,0,0,0,62.5344669101373,0,0,0,0,49,18.6201385744107,16.4043283357266
3583,NORMAL,116.451854833402,116.451854833402,94.9618548334021,0,0,87.3649064467299,0,0,0,0,0,0,0,0,40463.0315533306,2329.03709666804,-38133.9944566625,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,116.451854833402,116.451854833402,0,0,0,0.89375,0,0,0,94.9618548334021,0,0,0,0,83.104,13.7611393315477,19.5867155018544
3584,NORMAL,166.949843104562,166.949843104562,145.459843104562,0,0,133.823055656197,0,0,0,0,0,0,0,0,59108.5451570582,3338.99686209124,-55769.548294967,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,166.949843104562,166.949843104562,0,0,0,0.89375,0,0,0,145.459843104562,0,0,0,0,133.084,11.1312097602883,22.7346333442739
3585,NORMAL,245.54636684509,221.49,200,0,0,184,0,0,0,0,0,0,24.05636684509,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,24.05636684509,1,MAIN_CONCLUSION_ELIGIBLE,245.54636684509,221.49,24.05636684509,0,0,0.89375,0,0,0,200,0,0,0,0,213.7576,5.8051069390938,25.9836599059962
3586,NORMAL,314.890650758063,221.49,200,0,0,184,0,0,0,0,0,0,93.4006507580633,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,93.4006507580633,1,MAIN_CONCLUSION_ELIGIBLE,314.890650758063,221.49,93.4006507580633,0,0,0.89375,0,0,0,200,0,0,0,0,285.2584,0.457460889263056,29.1747898688002
