timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW,bessChargeMWh,bessDischargeMWh,bessThroughputMWh,proxyProjectGHGKgCO2e,proxyAvoidedGHGKgCO2e,proxyNetGHGKgCO2e
5450,NORMAL,652.600263142315,353.871139670657,200,100,32.3811396706566,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,30.1568372841809,298.729123471658,0,279487.149450674,15884.8915268992,-263602.257923775,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.601718858651763,0.300859429325883,0.097421712022354,1,KALMAN_PRIOR_POSTERIOR,228.36539322866,531.237047674131,196.341492606339,531.237047674131,121.363215468184,6,332.381139670657,100,600,265.904911736525,0.600471027979868,0.311465577166152,0.0880633948539801,0.601718858651763,0.300859429325883,0.097421712022354,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,298.729123471658,1,MAIN_CONCLUSION_ELIGIBLE,652.600263142315,353.871139670657,298.729123471658,0,0,0.89375,100,72000,0,200,32.3811396706566,0,0,0,597.8,52.6377924727817,2.16247066953362,0,0,0,5308.06709505985,124517.206734393,-119209.139639333
5451,NORMAL,669.853815541305,355.755155970933,200,100,34.2651559709324,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,31.911101727976,314.098659570372,0,288258.47166965,15922.5718529047,-272335.899816745,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.598327394966024,0.299163697483013,0.102508907550962,1,KALMAN_PRIOR_POSTERIOR,225.995114221594,560.02726642678,195.956050434391,560.02726642678,109.826549114525,6,334.265155970933,100,600,267.412124776746,0.600471027979868,0.311465577166152,0.0880633948539801,0.598327394966024,0.299163697483013,0.102508907550963,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,314.098659570372,1,MAIN_CONCLUSION_ELIGIBLE,669.853815541305,355.755155970933,314.098659570372,0,0,0.89375,100,72000,0,200,34.2651559709324,0,0,0,603.288,63.2044002100509,3.36141533125378,0,0,0,5336.32733956399,125394.33895629,-120058.011616726
5452,NORMAL,664.846921071223,354.173565295281,200,100,32.6835652952805,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,30.4378472794716,310.673355775942,0,280892.199427128,15890.9400393916,-265001.259387736,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.601171866793256,0.300585933396629,0.0982421998101151,1,KALMAN_PRIOR_POSTERIOR,219.586346667132,571.909962553008,195.609730440759,571.909962553008,92.9369585182152,6,332.683565295281,100,600,266.146852236225,0.600471027979868,0.311465577166152,0.0880633948539801,0.601171866793256,0.300585933396629,0.0982421998101152,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,310.673355775942,1,MAIN_CONCLUSION_ELIGIBLE,664.846921071223,354.173565295281,310.673355775942,0,0,0.89375,100,72000,0,200,32.6835652952805,0,0,0,605.248,54.7766933126561,4.82222775856656,0,0,0,5312.60347942921,124657.711732038,-119345.108252609
5453,NORMAL,666.872953621371,354.654256005937,200,100,33.1642560059371,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,30.8851837676631,312.218697615434,0,283128.881868085,15900.5538536048,-267228.32801448,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.600304493638224,0.300152246819113,0.0995432595426624,1,KALMAN_PRIOR_POSTERIOR,208.490966019539,564.462547945482,194.915676816347,564.462547945482,102.410405675889,6,333.164256005937,100,600,266.53140480475,0.600471027979868,0.311465577166152,0.0880633948539801,0.600304493638224,0.300152246819113,0.0995432595426625,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,312.218697615434,1,MAIN_CONCLUSION_ELIGIBLE,666.872953621371,354.654256005937,312.218697615434,0,0,0.89375,100,72000,0,200,33.1642560059371,0,0,0,611.52,48.869482847205,6.48347077416645,0,0,0,5319.81384008906,124881.379976134,-119561.566136045
5454,NORMAL,683.54834857737,352.827132563559,200,100,31.3371325635586,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,29.1833140230661,330.721216013811,0,274619.5331451,15864.0113847572,-258755.521760343,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.603614809039355,0.301807404519679,0.0945777864409667,1,KALMAN_PRIOR_POSTERIOR,199.872529295743,560.297577827706,194.705356820617,560.297577827706,123.250770749664,6,331.337132563559,100,600,265.069706050847,0.600471027979868,0.311465577166152,0.0880633948539801,0.603614809039355,0.301807404519678,0.0945777864409668,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,330.721216013811,1,MAIN_CONCLUSION_ELIGIBLE,683.54834857737,352.827132563559,330.721216013811,0,0,0.89375,100,72000,0,200,31.3371325635586,0,0,0,620.928,46.2160202416431,16.4043283357266,0,0,0,5292.40698845338,124030.445103835,-118738.038115382
5455,NORMAL,683.288413300505,355.485286357731,200,100,33.9952863577299,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,31.6584377676639,327.803126942774,0,286995.151868089,15917.1744606407,-271077.977407448,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.59881084604825,0.299405423024126,0.101783730927624,1,KALMAN_PRIOR_POSTERIOR,187.425999866827,565.060014105263,193.765264685823,565.060014105263,118.228399195242,6,333.99528635773,100,600,267.196229086184,0.600471027979868,0.311465577166152,0.0880633948539801,0.59881084604825,0.299405423024126,0.101783730927624,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,327.803126942774,1,MAIN_CONCLUSION_ELIGIBLE,683.288413300505,355.485286357731,327.803126942774,0,0,0.89375,100,72000,0,200,33.9952863577299,0,0,0,630.728,32.9736977986508,19.5867155018544,0,0,0,5332.27929536596,125268.006976134,-119935.727680768
5456,NORMAL,685.803569655095,345.642098759086,200,100,24.1520987590858,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,22.4916374881021,340.161470896009,0,241161.15047028,15720.3107086678,-225440.839761612,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.616994308430014,0.308497154215008,0.0745085373549778,1,KALMAN_PRIOR_POSTERIOR,174.401910893593,560.29430315989,192.81704503784,560.29430315989,125.509266495205,6,324.152098759086,100,600,259.321679007269,0.600471027979868,0.311465577166152,0.0880633948539801,0.616994308430014,0.308497154215008,0.0745085373549779,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,340.161470896009,1,MAIN_CONCLUSION_ELIGIBLE,685.803569655095,345.642098759086,340.161470896009,0,0,0.89375,100,72000,0,200,24.1520987590858,0,0,0,637,26.0689363108212,22.7346333442739,0,0,0,5184.63148138629,120684.606836353,-115499.975354967
5457,NORMAL,669.453080548773,345.821079671575,200,100,24.3310796715751,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,22.6580746316188,323.632000877198,0,241993.336187864,15723.8903269175,-226269.445860946,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.616653822391996,0.308326911195999,0.0750192664120049,1,KALMAN_PRIOR_POSTERIOR,163.113508529289,556.009605451174,191.876390350969,556.009605451174,113.443475097599,6,324.331079671575,100,600,259.46486373726,0.600471027979868,0.311465577166152,0.0880633948539801,0.616653822391996,0.308326911195999,0.0750192664120049,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,323.632000877198,1,MAIN_CONCLUSION_ELIGIBLE,669.453080548773,345.821079671575,323.632000877198,0,0,0.89375,100,72000,0,200,24.3310796715751,0,0,0,630.728,12.7414206427767,25.9836599059962,0,0,0,5187.31619507363,120767.825408112,-115580.509213038
5458,NORMAL,643.79013352658,345.079710988488,200,100,23.5897109884882,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,21.9674509422667,298.710422538092,0,238540.217741103,15709.0629532558,-222831.154787847,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.618066623283689,0.309033311641846,0.0729000650744651,1,KALMAN_PRIOR_POSTERIOR,157.846968754423,545.253376390051,191.839194884057,545.253376390051,98.5367571365293,6,323.589710988488,100,600,258.871768790791,0.600471027979868,0.311465577166152,0.0880633948539801,0.618066623283689,0.309033311641846,0.0729000650744651,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,298.710422538092,1,MAIN_CONCLUSION_ELIGIBLE,643.79013352658,345.079710988488,298.710422538092,0,0,0.89375,100,72000,0,200,23.5897109884882,0,0,0,613.48,1.13534365777973,29.1747898688002,0,0,0,5176.19566482733,120422.513563436,-115246.317898608
5459,NORMAL,625.7987898688,344.042501338277,200,100,22.5525013382771,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,21.0013486743908,281.756288530523,0,233709.706401723,15688.3187602516,-218021.387641472,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.620054097147582,0.310027048573792,0.0699188542786253,1,KALMAN_PRIOR_POSTERIOR,159.127781209374,530.162601828173,192.010739093104,530.162601828173,95.6361880406272,6,322.552501338277,100,600,258.042001070622,0.600471027979868,0.311465577166152,0.0880633948539801,0.620054097147583,0.310027048573792,0.0699188542786253,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,281.756288530523,1,MAIN_CONCLUSION_ELIGIBLE,625.7987898688,344.042501338277,281.756288530523,0,0,0.89375,100,72000,0,200,22.5525013382771,0,0,0,596.624,0,29.1747898688002,0,0,0,5160.63752007416,119939.462429498,-114778.824909424
5460,NORMAL,554.582,344.432329618685,200,100,23.3023296186842,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,21.6993753573556,210.149670381315,0,237199.839816548,15696.1153258597,-221503.724490688,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.618616018745945,0.309308009372974,0.0720759718810806,1,KALMAN_PRIOR_POSTERIOR,149.01785791966,509.922950541304,190.713017757515,509.922950541304,44.6590494586954,6,323.302329618684,100,600,258.641863694948,0.600471027979868,0.311465577166152,0.0880633948539801,0.618616018745946,0.309308009372974,0.0720759718810806,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,210.149670381315,1,MAIN_CONCLUSION_ELIGIBLE,554.582,344.432329618685,210.149670381315,0,0,0.89375,100,72000,0,200,23.3023296186842,0,0,0,554.582,0,0,0,0,0,5166.48494428027,120288.47577098,-115121.9908267
5461,NORMAL,493.136,344.88237185315,200,100,23.7523718531498,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,22.1182263388184,148.253628146849,0,239294.094723862,15705.116170549,-223588.978553313,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.61775609196376,0.308878045981881,0.0733658620543593,1,KALMAN_PRIOR_POSTERIOR,151.953589270822,467.653060369416,191.402075362498,467.653060369416,25.4829396305836,6,323.75237185315,100,600,259.00189748252,0.600471027979868,0.311465577166152,0.0880633948539801,0.61775609196376,0.308878045981881,0.0733658620543593,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,148.253628146849,1,MAIN_CONCLUSION_ELIGIBLE,493.136,344.88237185315,148.253628146849,0,0,0.89375,100,72000,0,200,23.7523718531498,0,0,0,493.136,0,0,0,0,0,5173.23557779726,120497.901261712,-115324.665683914
5462,NORMAL,418.754,345.46175312978,200,100,24.3317531297796,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,22.6575078351387,73.2922468702199,0,241990.502205463,15716.7037960816,-226273.798409381,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.616652541942049,0.308326270971026,0.0750211870869249,1,KALMAN_PRIOR_POSTERIOR,154.494365058392,423.35654424497,192.050659640872,423.35654424497,-4.60254424497009,6,324.33175312978,100,600,259.465402503824,0.600471027979868,0.311465577166152,0.0880633948539801,0.616652541942049,0.308326270971026,0.075021187086925,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,73.2922468702199,1,MAIN_CONCLUSION_ELIGIBLE,418.754,345.46175312978,73.2922468702199,0,0,0.89375,100,72000,0,200,24.3317531297796,0,0,0,418.754,0,0,0,0,0,5181.9262969467,120767.542009872,-115585.615712925
5463,NORMAL,337.7668,337.7668,192.086199650222,100,24.5506003497773,176.719303678204,1761.49374669721,1743.87880923023,0,1743.87880923023,0,22.8610554594923,0,0,240086.205665441,15562.804733486,-224523.400931955,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.606645215117832,0.315819260427091,0.077535524455077,1,KALMAN_PRIOR_POSTERIOR,158.291794757847,369.331989631932,192.711657634777,369.331989631932,-31.5651896319324,6,324.550600349778,100,600,259.640480279822,0.600471027979868,0.311465577166152,0.0880633948539801,0.616236727907618,0.30811836395381,0.0756449081385719,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,337.7668,337.7668,0,0,0,0.89375,100,72000,0,192.086199650222,24.5506003497773,0,0,0,337.7668,0,0,0,0,0,5066.502,117228.96766115,-112162.46566115
5464,NORMAL,293.006870669534,293.006870669534,146.611715027415,100,24.9051556421183,134.882777825222,1761.4937466972,1743.87880923023,0,1743.87880923023,0,23.1909662564403,0,0,224945.088364345,14667.6061468767,-210277.482217469,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.539972763629329,0.36830123945304,0.0917259969176305,1,KALMAN_PRIOR_POSTERIOR,163.264053100935,309.34091862651,193.037657708609,309.34091862651,-16.3340479569766,6,288.210918626509,99.9999999999995,599.999999999999,230.568734901207,0.588622794485887,0.3238914664302,0.0874857390839139,0.566618932282779,0.346968117920573,0.0864129497966479,1,0,0.0248517785280948,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,293.006870669534,293.006870669534,0,0,0,0.89375,100,72000,0,146.611715027415,24.9051556421183,0,0,0,290.8444,0,2.16247066953362,0,0,0,4395.103060043,96475.6601331335,-92080.5570730905
5465,NORMAL,252.869415331254,252.869415331254,107.545069614404,100,23.8343457168503,98.9414640452513,1761.4937466972,1743.87880923023,0,1743.87880923023,0,22.1936248985752,0,0,205533.694702567,13864.8570401111,-191668.837662456,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.464799642874181,0.43219056395676,0.103009793169059,1,KALMAN_PRIOR_POSTERIOR,168.691387137421,272.234817238426,193.353484120047,272.234817238426,-19.3654019071726,6,250.744817238427,100,600,200.595853790741,0.559751708310764,0.350113594481021,0.0901346972082144,0.506133976842681,0.39881183228969,0.0950541908676295,1,0,0.057742172350244,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,252.869415331254,252.869415331254,0,0,0,0.89375,100,72000,0,107.545069614404,23.8343457168503,0,0,0,249.508,0,3.36141533125378,0,0,0,3793.04122996881,78006.3325642156,-74213.2913342468
5466,NORMAL,275.557027758567,275.557027758567,130.973841141691,100,23.0931866168751,120.495933850356,1761.4937466972,1743.87880923023,0,1743.87880923023,0,21.5032594801486,0,0,210732.538522014,14318.6092886573,-196413.929233357,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.5155090068049,0.393596921577039,0.0908940716180611,1,KALMAN_PRIOR_POSTERIOR,176.081963597877,241.137007084328,193.994322469413,241.137007084328,34.4200206742385,6,219.647007084328,100,600,175.717605667463,0.51769382387474,0.386920419207496,0.0953857569177633,0.439586324207839,0.455275950842379,0.105137724949783,1,0,0.0841157688720482,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,275.557027758567,275.557027758567,0,0,0,0.89375,100,72000,0,130.973841141691,23.0931866168751,0,0,0,270.7348,0,4.82222775856656,0,0,0,4133.3554163785,88438.3847575547,-84305.0293411762
5467,NORMAL,306.265470774166,306.265470774166,161.475934831797,100,23.2995359423695,148.557860045253,1761.4937466972,1743.87880923023,0,1743.87880923023,0,21.6951733752159,0,0,222954.481456411,14932.7781489693,-208021.703307441,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.567028945269837,0.351153839648297,0.0818172150818655,1,KALMAN_PRIOR_POSTERIOR,184.775519812691,255.40584756628,194.583901431431,255.40584756628,50.8596232078861,6,233.91584756628,100,600,187.132678053024,0.502012255794523,0.401124731590354,0.0968630126151225,0.472889343645548,0.427504168872805,0.0996064874816468,1,0,0.0313631361604345,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,306.265470774166,306.265470774166,0,0,0,0.89375,100,72000,0,161.475934831797,23.2995359423695,0,0,0,299.782,0,6.48347077416645,0,0,0,4593.9820616125,102565.304802537,-97971.3227409244
5468,NORMAL,326.179833421327,326.179833421327,181.040360449596,100,23.6494729717309,166.557131613629,1761.4937466972,1743.87880923023,0,1743.87880923023,0,22.0207823391563,0,0,231806.353927365,15331.0654019126,-216475.288525452,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.594179196649638,0.328202614695448,0.077618188654914,1,KALMAN_PRIOR_POSTERIOR,192.967231615022,280.675862313295,195.18514692539,280.675862313295,45.503971108032,6,259.185862313295,100,600,207.348689850636,0.509333906980005,0.395769305194935,0.0948967878250601,0.522931259181615,0.385823513317727,0.0912452275006582,1,0,0.014643302370964,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,326.179833421327,326.179833421327,0,0,0,0.89375,100,72000,0,181.040360449596,23.6494729717309,0,0,0,317.6572,0,8.52263342132742,0,0,0,4892.69750131991,111727.745068695,-106835.047567375
5469,NORMAL,365.281833421327,346.69826636889,200,100,25.2082663688898,184,1761.4937466972,1743.87880923023,0,1743.87880923023,0,23.4719774918481,18.5835670524376,0,246062.85048901,15741.4340608638,-230321.416428146,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.614990517409346,0.307495258704673,0.0775142238859807,1,KALMAN_PRIOR_POSTERIOR,199.341117077577,299.038343910614,195.587732985807,299.038343910614,66.2434895107137,6,277.548343910614,100,600,222.038675128491,0.52317421044765,0.383354205608761,0.0934715839435886,0.548877631173277,0.360297592091581,0.0908247767351415,1,0,0.0276806069352905,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,18.5835670524376,1,MAIN_CONCLUSION_ELIGIBLE,365.281833421327,346.69826636889,18.5835670524376,0,0,0.89375,100,72000,0,200,25.2082663688898,0,0,0,356.7592,0,8.52263342132742,0,0,0,5200.47399553335,121174.776838226,-115974.302842693
5470,NORMAL,461.195368881554,347.061540685746,200,100,25.5715406857458,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,23.8099793843158,114.133828195808,0,247752.859951348,15748.699547201,-232004.160404147,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.614304307983257,0.30715215399163,0.0785435380251137,1,KALMAN_PRIOR_POSTERIOR,204.937148707475,330.674609706858,195.763574619762,330.674609706858,130.520759174696,6,309.184609706858,99.9999999999995,599.999999999999,247.347687765487,0.547915025462859,0.362381210994418,0.0897037635427233,0.593862253348247,0.323431363853494,0.0827063827982591,1,0,0.0494816300304172,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,114.133828195808,1,MAIN_CONCLUSION_ELIGIBLE,461.195368881554,347.061540685746,114.133828195808,0,0,0.89375,100,72000,0,200,25.5715406857458,0,0,0,454.328,0.383898107387918,6.48347077416645,0,0,0,5205.92311028619,121343.77778446,-116137.854674174
5471,NORMAL,616.265540349959,345.489740643482,200,100,23.9997406434813,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,22.3462213510375,270.775799706478,0,240434.069784957,15717.2635463557,-224716.806238601,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.617284444743038,0.308642222371521,0.0740733328854414,1,KALMAN_PRIOR_POSTERIOR,213.582130102631,406.604381933115,196.344882181639,406.604381933115,209.661158416845,6,323.999740643482,100,600,259.199792514785,0.572194322210922,0.343572564976404,0.0842331128126747,0.617284444743038,0.30864222237152,0.0740733328854415,1,0,0.0485585934961256,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,270.775799706478,1,MAIN_CONCLUSION_ELIGIBLE,616.265540349959,345.489740643482,270.775799706478,0,0,0.89375,100,72000,0,200,23.9997406434813,0,0,0,606.424,5.0193125913929,4.82222775856656,0,0,0,5182.34610965222,120611.898767821,-115429.552658169
5472,NORMAL,676.443551591323,344.134155013397,200,100,23.0041550133969,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,21.419003260625,332.309396577925,0,235797.979332894,15690.151833754,-220107.82749914,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.619187081329355,0.309593540664679,0.0712193780059664,1,KALMAN_PRIOR_POSTERIOR,221.086612323585,528.033099979096,196.666926560175,528.033099979096,148.410451612226,6,323.004155013397,100,600,258.403324010718,0.588641787902374,0.3316799064673,0.0796783056303268,0.619187081329355,0.309593540664678,0.0712193780059664,1,0,0.0328949313829034,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,332.309396577925,1,MAIN_CONCLUSION_ELIGIBLE,676.443551591323,344.134155013397,332.309396577925,0,0,0.89375,100,72000,0,200,23.0041550133969,0,0,0,666.4,10.0435515913229,0,0,0,0,5162.01232520096,120148.289722615,-114986.277397414
5473,NORMAL,689.072878685297,352.769396167849,200,100,31.6393961678484,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,29.4595786793374,336.303482517448,0,276000.856426456,15862.856656843,-260137.999769613,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.603064660927004,0.301532330463503,0.0954030086094931,1,KALMAN_PRIOR_POSTERIOR,227.977934205002,585.337241969104,196.759296709195,585.337241969104,103.735636716193,6,331.639396167849,100,600,265.311516934279,0.593689793460994,0.321128254865971,0.0851819516730351,0.603064660927004,0.301532330463503,0.0954030086094931,1,0,0.0211033032026578,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,336.303482517448,1,MAIN_CONCLUSION_ELIGIBLE,689.072878685297,352.769396167849,336.303482517448,0,0,0.89375,100,72000,0,200,31.6393961678484,0,0,0,666.4,22.672878685297,0,0,0,0,5291.54094251773,124168.577431971,-118877.036489453
5474,NORMAL,695.035729648439,353.333213906498,200,100,32.2032139064979,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,29.9849228144058,341.702515741941,0,278627.577101798,15874.133011616,-262753.444090182,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.602041135147753,0.301020567573878,0.0969382972783694,1,KALMAN_PRIOR_POSTERIOR,230.226072482667,597.355401603402,196.499539373389,597.355401603402,97.6803280450373,6,332.203213906498,100,600,265.762571125199,0.59661276305136,0.314090564313738,0.0892966726349022,0.602041135147753,0.301020567573877,0.0969382972783695,1,0,0.0140753811044654,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,341.702515741941,1,MAIN_CONCLUSION_ELIGIBLE,695.035729648439,353.333213906498,341.702515741941,0,0,0.89375,100,72000,0,200,32.2032139064979,0,0,0,666.4,28.6357296484394,0,0,0,0,5299.99820859748,124431.249499505,-119131.251290908
5475,NORMAL,689.969430215601,355.401568380697,200,100,34.2715683806963,184,1761.49374669721,1743.87880923023,0,1743.87880923023,0,31.9111952812087,334.567861834904,0,288258.939435813,15915.5001011,-272343.439334713,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.598315917111512,0.299157958555757,0.102526124332731,1,KALMAN_PRIOR_POSTERIOR,227.941862911593,599.627891045785,196.146063689317,599.627891045785,90.3415391698157,6,334.271568380697,100,600,267.417254704557,0.59661276305136,0.314090564313738,0.0892966726349022,0.598315917111512,0.299157958555757,0.102526124332731,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,334.567861834904,1,MAIN_CONCLUSION_ELIGIBLE,689.969430215601,355.401568380697,334.567861834904,0,0,0.89375,100,72000,0,200,34.2715683806963,0,0,0,666.4,23.569430215601,0,0,0,0,5331.02352571046,125394.385732907,-120063.362207196
