timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,bessChargeMWh,bessDischargeMWh,bessThroughputMWh,projectGHGKgCO2e,avoidedBaselineGHGKgCO2e,netGHGKgCO2e,proxyProjectGHGKgCO2e,proxyAvoidedGHGKgCO2e,proxyNetGHGKgCO2e,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
5085,NORMAL,45.7626334213274,45.7626334213274,15.0919645741466,14.3012828587733,11.305551722033,13.8846074082149,251.916203254769,249.397041222222,0,249.397041222222,0,21.071859604997,0,0,123404.64645126,3006.78520837015,-108682.232312728,0,27.7317174556585,27.7317174556585,825.098088598204,28972.2039188282,-28147.10583023,825.098088598204,19972.2039188282,-19147.10583023,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.370820881389814,0.351393239007467,0.27778587960272,1,KALMAN_PRIOR_POSTERIOR,202.856652650424,102.475302710905,195.840281414391,102.475302710905,-56.7126692895776,6,69.6797509888719,20.0000000000006,120.000000000001,12.9670816992944,0.520820881389806,0.351393239007474,0.127785879602719,0.550722393841029,0.287027432161671,0.1622501739973,1,0,0.069317022757019,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,45.7626334213274,45.7626334213274,0,0,27.7317174556585,0.706075025797988,14.3012828587733,72000,0,15.0919645741466,22.611103444066,0,0,0,37.24,0,8.52263342132742
5086,NORMAL,38.5442846192219,38.5442846192219,8.76743753129,12.2837750867206,11.3223528408154,8.0660425287868,216.377930010931,214.214150710822,0,214.214150710822,0,25.4663583002598,0,0,142044.130323961,2792.47746007792,-126018.668727281,0,31.3234039212942,31.3234039212942,734.781288894799,27908.3419216315,-27173.5606327367,734.781288894799,18908.3419216315,-18173.5606327367,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.270820881389811,0.379438437275115,0.349740681335073,1,KALMAN_PRIOR_POSTERIOR,208.609172503131,78.2055033982927,195.954328346184,78.2055033982927,-39.6612187790708,6,40.7113803166035,20,120.000000000001,1.05016153753181,0.420820881389806,0.379438437275121,0.199740681335073,0.115625095447664,0.491263127028963,0.393111777523373,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,38.5442846192219,38.5442846192219,0,0,31.3234039212942,0.5,12.2837750867206,72000,0,8.76743753129,27.3264759225055,0,0,0,29.3216,2.73921384505542,6.48347077416645
5087,NORMAL,49.5271629556501,49.5271629556501,1.94312811993879,4.58918464424642,4.84292487731317,1.78767787034369,80.8382005327887,80.0298185274608,0,80.0298185274608,0,20.0411089450746,0,0,108592.657015296,1394.73426177695,-107197.922753519,0,0,0,742.907444334752,20714.6915929838,-19971.784148649,742.907444334752,11714.6915929838,-10971.784148649,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.170820881389766,0.403436375474431,0.425742743135804,1,KALMAN_PRIOR_POSTERIOR,217.142822078911,72.5459297640015,196.466730794147,72.5459297640015,-23.0187668083513,6,34.3940044498502,17.7320791356985,117.7320791357,11.3752376414984,0.320820881389806,0.40343637547439,0.275742743135804,0,0.51555727282508,0.48444272717492,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,49.5271629556501,49.5271629556501,0,0,0,0.5,4.58918464424642,72000,0,1.94312811993879,21.5048501914649,0,0,0,29.4784,15.2265351970836,4.82222775856656
5088,NORMAL,70.8525734545684,70.8525734545684,4.37306305199179,14.5129831963377,15.4182636031194,4.02321800783244,255.645291462704,253.088838548077,0,253.088838548077,0,28.7377590831848,0,0,157881.073192411,2695.27792640489,-155185.795266006,0,0,0,1062.78860181853,27911.3769309894,-26848.5883291709,1062.78860181853,18911.3769309894,-17848.5883291709,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.127478531733443,0.423065884700336,0.449455583566221,1,KALMAN_PRIOR_POSTERIOR,224.903898537376,81.0148991200995,196.714405034799,81.0148991200995,-10.1623256655311,6,44.1066355169804,20,120.000000000001,34.3043098514489,0.277478531733449,0.420939923010533,0.301581545256018,0.196985596657356,0.453446511291942,0.349567892050702,1,0,0.0866846993127149,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,70.8525734545684,70.8525734545684,0,0,0,0.5,14.5129831963377,72000,0,4.37306305199179,30.8365272062389,0,0,0,37.24,33.6125734545684,0
5089,NORMAL,90.0882847303444,90.0882847303444,14.5206426545113,20,15.7060112427799,13.3589912421504,352.29874933944,348.775761846045,0,348.775761846045,0,29.2740855177415,0,0,167023.205739786,3563.25944130409,-164613.533356524,3.02561959027336,0,3.02561959027336,1366.45236890653,33804.2959984064,-32437.8436294999,1366.45236890653,24804.2959984064,-23437.8436294999,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.289102329695398,0.398194951248358,0.312702719056244,1,KALMAN_PRIOR_POSTERIOR,231.920401958712,99.6193286143945,196.782403968967,99.6193286143945,-9.53104388405005,6,62.783317371614,20,120.000000000001,50.2266538972912,0.331309697941453,0.385105536306387,0.28358476575216,0.431281863756319,0.318555960998686,0.250162175244995,1,0,0.107662332416009,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,90.0882847303444,90.0882847303444,0,3.02561959027336,0,0.517964616317248,20,72000,0,14.5206426545113,31.4120224855597,0,0,0,47.824,42.2642847303444,0
5090,NORMAL,105.950593677991,105.950593677991,27.2168114944088,20.0000000000005,16.4001570731287,25.0394665748561,352.298749339448,348.775761846053,0,348.775761846053,0,30.567888513633,0,0,178180.062689272,3880.50562025707,-176130.98973801,4.80346803732479,0,4.80346803732479,1613.27624535649,40291.4351627051,-38678.1589173486,1613.27624535649,31291.4351627051,-29678.1589173486,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.427823143844311,0.314381531379757,0.257795324775932,1,KALMAN_PRIOR_POSTERIOR,234.337023372773,117.051367782551,196.518300142987,117.051367782551,-11.1007741045595,6,79.5212107094224,20,120.000000000001,63.6169685675379,0.405141783938354,0.338345427385482,0.256512788676165,0.542258515075454,0.2515052251038,0.206236259820745,1,0,0.147664171993801,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,105.950593677991,105.950593677991,0,4.80346803732479,0,0.546485207788864,20.0000000000005,72000,0,27.2168114944088,32.8003141462574,0,0,0,54.292,51.6585936779914,0
5091,NORMAL,112.344007975433,112.344007975433,38.6622044100839,20.0000000000005,16.0890499911132,35.5692280572772,352.298749339448,348.775761846053,0,348.775761846053,0,29.9880229332946,0,0,179506.749260935,4008.3739062059,-175640.858440976,0.37370358312242,0,0.37370358312242,1687.02863754711,45266.3831137464,-43579.3544761993,1687.02863754711,36266.3831137464,-34579.3544761993,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.517211446413728,0.267554038527012,0.21523451505926,1,KALMAN_PRIOR_POSTERIOR,232.825262573395,130.65811799261,196.191863897392,130.65811799261,-18.314110017177,6,93.439068001497,20,120.000000000001,74.7512544011976,0.478161364555775,0.294839658588124,0.2269989768561,0.613769157130987,0.214043230821604,0.172187612047408,1,0,0.146039161234844,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,112.344007975433,112.344007975433,0,0.37370358312242,0,0.548704072813653,20.0000000000005,72000,0,38.6622044100839,32.1780999822263,0,0,0,53.116,59.2280079754332,0
5092,NORMAL,98.1121711808545,98.1121711808545,23.5005023411303,20,16.7408344198621,21.6204621538399,352.29874933944,348.775761846045,0,348.775761846045,0,31.2028694536101,0,0,179982.784154827,3723.73717031429,-176259.046984512,0,0,0,1471.68256771282,38899.4234221855,-37427.7408544727,1471.68256771282,29899.4234221855,-28427.7408544727,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.390105924016404,0.33199794485554,0.277896131128055,1,KALMAN_PRIOR_POSTERIOR,227.20006561762,136.198579945675,195.875479115205,136.198579945675,-38.0864087648205,6,98.3277455258126,20,120.000000000001,60.2413367609924,0.53002499387832,0.262836264171097,0.207138741950583,0.626343162620188,0.203401388825188,0.170255448554623,1,0,0.103727258645089,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,98.1121711808545,98.1121711808545,0,0,0,0.548704072813653,20,72000,0,23.5005023411303,33.4816688397242,0,0,0,33.124,64.9881711808545,0
5093,NORMAL,92.0381446647995,92.0381446647995,22.0093799649306,16.6973303161631,16.1007171918529,20.2486295677362,294.122429384588,291.181205090742,0,291.181205090742,0,30.0097691696195,0,0,171833.329815186,3311.37504021893,-168521.954774967,0,0,0,1380.57216997199,37041.0114195853,-35660.4392496133,1380.57216997199,28041.0114195853,-26660.4392496133,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.401576592438947,0.304654516477808,0.293768891083245,1,KALMAN_PRIOR_POSTERIOR,216.194204259117,125.626419157814,195.205477487653,125.626419157814,-33.5882744930144,6,88.3957019659608,20,120.000000000001,54.8074274729466,0.551576592438949,0.250032942283727,0.198390465277324,0.591600989765832,0.226255344492898,0.18214366574127,1,0,0.0431031971212584,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,92.0381446647995,92.0381446647995,0,0,0,0.548704072813653,16.6973303161631,72000,0,22.0093799649306,32.2014343837058,0,0,0,24.6176,67.4205446647995,0
5094,NORMAL,82.7746843556105,82.7746843556105,19.0989937403261,11.8915735863729,16.569460075123,17.5710742411,209.469325107855,207.374631856777,0,207.374631856777,0,30.8834486187534,0,0,172750.362589148,2777.38440629152,-168923.240409471,0,2.48480312133456,2.48480312133456,1254.04428094083,35301.0077484945,-34046.9634675536,1254.04428094083,26301.0077484945,-25046.9634675536,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.401576592438935,0.250032942283742,0.348390465277324,1,KALMAN_PRIOR_POSTERIOR,207.228041095842,118.762987219266,195.029416948748,118.762987219266,-35.9883028636552,6,81.0635271441429,20,120.000000000001,45.0752242804875,0.551576592438949,0.250032942283727,0.198390465277324,0.548878992026868,0.246720081207879,0.204400926765253,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,82.7746843556105,82.7746843556105,0,0,2.48480312133456,0.532356683857505,11.8915735863729,72000,0,19.0989937403261,33.1389201502461,0,0,0,19.9136,62.8610843556105,0
5095,NORMAL,67.1252033738637,67.1252033738637,12.8976053663065,8.959082391952,12.3812039799039,11.865796937002,157.813676095684,156.235539334728,0,156.235539334728,0,27.0790982975227,0,0,149988.550325843,2279.11892634592,-145631.666359597,0,4.91821594634076,4.91821594634076,1031.46913033966,30034.8030106096,-29003.3338802699,1031.46913033966,21034.8030106096,-20003.3338802699,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.376705594635972,0.261671555610592,0.361622849753436,1,KALMAN_PRIOR_POSTERIOR,194.241305281669,108.405526526006,194.131077580724,108.405526526006,-41.2803231521427,6,70.5999989439639,20,120.000000000001,29.3196757918217,0.526705594635992,0.261671555610572,0.211622849753436,0.480516598716215,0.283286123217569,0.236197278066216,1,0,0.0497419956059141,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,67.1252033738637,67.1252033738637,0,0,4.91821594634076,0.5,8.959082391952,72000,0,12.8976053663065,29.056731561946,0,0,0,18.032,49.0932033738637,0
5096,NORMAL,50.1713751467772,50.1713751467772,3.49526469408977,4.0442903030289,5.09215452320498,3.21564351856259,71.2399207861353,70.527521578274,0,70.527521578274,0,20.0383825058562,0,0,108882.639410981,1359.62710686622,-107523.012304115,0,0,0,752.570627201659,21332.2882279921,-20579.7176007905,752.570627201659,12332.2882279921,-11579.7176007905,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.276705594635952,0.320169672721011,0.403124732643037,1,KALMAN_PRIOR_POSTERIOR,180.498881512846,92.6980146215226,193.215889138748,92.6980146215226,-42.5266394747454,6,36.4096656264541,20.0000000000005,120.000000000001,12.6317095203237,0.426705594635992,0.320169672720971,0.253124732643037,0,0.549304687529708,0.450695312470292,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,50.1713751467772,50.1713751467772,0,0,0,0.5,4.0442903030289,72000,0,3.49526469408977,21.5018201496586,0,0,0,18.9728,31.1985751467772,0
5097,NORMAL,36.522737152,36.522737152,0,2.0007405510114e-13,12.158409556601,0,3.5242919693701e-12,0,0,0,-535.498467518875,22.6617895287249,0,0,118708.947643624,998.177201876076,-102524.033902913,0,0,0,547.84105728,20330.8947643624,-19783.0537070824,547.84105728,11330.8947643624,-10783.0537070824,1,1,PASS_RELAXED,0,1,c5_56_flex_ratio_0p50,0,1.64556107581121e-14,0.999999999999983,1,KALMAN_PRIOR_POSTERIOR,168.665338612149,76.4862237080104,192.297432602571,76.4862237080104,-39.9634865560104,6,32.1584095566015,20.0000000000005,120.000000000001,3.234327595399,0.326705594635992,0.401109264541953,0.272185140822055,0,0.621921303813201,0.3780786961868,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,1,V5 solver returned no incumbent. Exitflag=-2. 找不到可行解。 Intlinprog 已停止，因为没有满足约束的整数点。,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,0,EXCLUDED_RELAXED_FALLBACK,36.522737152,36.522737152,0,0,0,0.5,2.0007405510114e-13,71464.5015324811,8.92408196120211,0,24.316819113202,0,0,0,21.7952,14.727537152,0
5098,NORMAL,30.3026976368538,30.3026976368538,0,0,0,0,0,0,0,0,-127.53675618094,10.5291366636277,0,0,58045.6833181383,669.815953989739,-53758.9249588571,0,0,0,454.540464552807,14264.5683318138,-13810.027867261,454.540464552807,5264.56833181383,-4810.02786726102,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0,0,0,0,KALMAN_PRIOR_POSTERIOR,163.5417548514,64.2891979974454,192.2651185001,64.2891979974454,-33.9865003605916,6,11.2980976786092,0,0,0,0.289726236869535,0.33808862230841,0.372185140822055,0,0,1,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,30.3026976368538,30.3026976368538,0,0,0,0.5,0,71336.9647763002,2.12540004175543,0,11.2980976786092,0,0,0,27.2832,3.01949763685381,0
5099,NORMAL,47.96685859082,47.96685859082,1.46962226189028,4.18520086340184,9.31235719576772,1.35205248093906,73.7220514955407,0,0,0,73.7220514955407,19.4048647186446,0,0,102966.956335923,21217.3643520508,-83840.349364286,0,0,0,719.5028788623,19378.4585997918,-18658.9557209295,719.5028788623,10378.4585997918,-9658.95572092955,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.0981896543213569,0.279625204856587,0.622185140822056,1,KALMAN_PRIOR_POSTERIOR,164.342452531697,60.5731950568105,192.377889159738,60.5731950568105,-12.6063364659905,6,11.5096782697602,0,0,9.20774261580815,0.248189654321338,0.279625204856606,0.472185140822055,0,0,1,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,47.96685859082,47.96685859082,0,0,0,0.5,4.18520086340184,71410.6868277957,0,1.46962226189028,20.8220354655279,0,0,0,47.824,0,0.142858590820011
5100,NORMAL,85.8774153312538,85.8774153312538,6.4920913996298,19.5694463164941,10.8880752121217,5.97272408765942,344.714573128309,0,0,0,344.714573128309,20.2940415587553,0,0,109267.300879118,2924.04931257416,-122429.320995713,16.5497271908865,0,16.5497271908865,1370.90986592324,22133.3828232073,-20762.4729572841,1370.90986592324,13133.3828232073,-11762.4729572841,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.175701201856624,0.529625204856599,0.294673593286778,1,KALMAN_PRIOR_POSTERIOR,153.233824646759,71.4912790277288,190.947743762935,71.4912790277288,14.386136303525,6,30.8880752121217,19.9999999999999,120,24.7104601696973,0.175701201856616,0.379625204856606,0.444673593286777,0,0.647499070843728,0.352500929156272,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,85.8774153312538,85.8774153312538,0,16.5497271908865,0,0.598264005195888,19.5694463164941,71755.401400924,0,6.4920913996298,21.7761504242434,0,0,0,82.516,0,3.36141533125378
5101,NORMAL,123.206227758567,123.206227758567,19.8052198284989,20,11.95754849673,18.220802242219,352.29874933944,106.623148760846,0,106.623148760846,244.598599075965,22.2874090604471,0,0,127173.614572985,3858.72040325459,-144738.525390058,37.9959109366076,0,37.9959109366076,2038.07297106154,30320.3371389415,-28282.26416788,2038.07297106154,21320.3371389415,-19282.26416788,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.382615158912317,0.386378098527086,0.231006742560598,1,KALMAN_PRIOR_POSTERIOR,155.326153501925,98.1510089032662,191.525834754572,98.1510089032662,25.0552188553004,6,64.7034604065361,19.9999999999999,120.000000000001,51.7627683252289,0.275701201856616,0.362760662667194,0.36153813547619,0.506092127129854,0.309102478821667,0.184805394048478,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,123.206227758567,123.206227758567,0,37.9959109366076,0,0.823864726381996,20,72000,0,19.8052198284989,23.9150969934601,0,0,0,118.384,0,4.82222775856656
5102,NORMAL,165.498270774166,130.087507878135,31.9318882270325,40,12.4477341524561,29.3773371688699,704.59749867888,697.55152369209,0,697.55152369209,0,23.2010552169078,35.4107628960317,0,152978.137795801,26124.7376509571,-131341.04105906,11.7701513461901,0,11.7701513461901,2010.16337490297,42264.7114298098,-40254.5480549068,2010.16337490297,33264.7114298098,-31254.5480549068,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.378431276729613,0.474048103937988,0.147520619332399,1,KALMAN_PRIOR_POSTERIOR,157.16386368897,126.805695113816,192.107784296698,126.805695113816,38.6925756603502,6,92.8679609613605,20.0000000000006,120.000000000001,74.2943687690884,0.375701201856616,0.326778178810985,0.297520619332399,0.650603568587479,0.215359525426879,0.134036905985641,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,35.4107628960317,1,MAIN_CONCLUSION_ELIGIBLE,165.498270774166,130.087507878135,35.4107628960317,11.7701513461901,0,0.89375,40,72000,0,31.9318882270325,24.8954683049122,0,0,0,159.0148,0,6.48347077416645
5103,NORMAL,237.921033421327,161.944588774532,77.8294863461131,40.0000000000005,11.3125512142091,71.603127438424,704.597498678888,697.551523692099,0,697.551523692099,0,21.0852129512403,75.9764446467956,0,159345.825134247,6761.87926888507,-152583.945865362,0,0,0,2429.16883161798,62319.6854317532,-59890.5166001352,2429.16883161798,53319.6854317532,-50890.5166001352,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.602665776507968,0.30973647896268,0.087597744529352,1,KALMAN_PRIOR_POSTERIOR,160.176265767267,159.688183040967,192.753762439034,159.688183040967,78.2328503803608,6,126.885631826758,40.0000000000005,240.000000000001,101.508505461407,0.452665776507971,0.322741397950963,0.224592825541066,0.595599986574773,0.315244519210921,0.089155494214306,1,0,0.15392914930271,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,75.9764446467956,1,MAIN_CONCLUSION_ELIGIBLE,237.921033421327,161.944588774532,75.9764446467956,0,0,0.89375,40.0000000000005,72000,0,77.8294863461131,22.6251024284183,0,0,0,229.3984,0,8.52263342132742
5104,NORMAL,283.921470774166,267.723271113354,162.872914699168,60,11.680178207093,149.843081523234,1056.89624801832,1046.32728553813,0,1046.32728553813,0,21.7704247381133,16.1981996608127,0,204063.987846963,30638.9466623586,-173425.041184604,0,0,0,4015.84906670031,105270.025986055,-101254.176919355,4015.84906670031,96270.0259860551,-92254.1769193548,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.69439678957574,0.255805622755011,0.0497975876692488,1,KALMAN_PRIOR_POSTERIOR,164.529487702982,214.347996686648,193.133052417462,214.347996686648,69.573474087518,6,181.177818479556,40,240,144.942254783645,0.54439678957574,0.287054061062321,0.168549149361939,0.714754385273026,0.220777578269128,0.0644680364578459,1,0,0.183462026135539,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,16.1981996608127,1,MAIN_CONCLUSION_ELIGIBLE,283.921470774166,267.723271113354,16.1981996608127,0,0,0.89375,60,72000,0,162.872914699168,23.3603564141859,0,0,0,277.438,0,6.48347077416645
5105,NORMAL,297.557415331254,297.557415331254,193.534022433367,60,11.2666964489432,178.051300638698,1056.89624801832,1046.32728553814,0,1046.32728553814,0,20.9997452727165,0,0,211531.677179779,11235.6295467167,-200296.047633062,0,0,0,4463.36122996881,118988.795811089,-114525.43458112,4463.36122996881,109988.795811089,-105525.43458112,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.730866680612686,0.226585487581953,0.042547831805361,1,KALMAN_PRIOR_POSTERIOR,169.561556840688,254.326575574231,193.519176241937,254.326575574231,43.2308397570226,6,221.569879125289,60.0000000000003,360,177.255903300231,0.591282395940017,0.281363365336087,0.127354238723897,0.678355664902244,0.270794930415938,0.0508494046818177,1,0,0.0937712127285526,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,297.557415331254,297.557415331254,0,0,0,0.89375,60,72000,0,193.534022433367,22.5333928978865,0,0,0,294.196,0,3.36141533125378
5106,NORMAL,315.4228,304.938399968389,200,60,11.9041999841947,184,1056.89624801832,1046.32728553814,0,1046.32728553814,0,22.1879739528273,10.4844000316107,0,219860.271581998,11383.2492394594,-208477.022342539,0,0,0,4574.07599952584,122557.259831795,-117983.183832269,4574.07599952584,113557.259831795,-108983.183832269,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.735553183847935,0.22066595515438,0.0437808609976848,1,KALMAN_PRIOR_POSTERIOR,176.784362935887,270.929547868829,194.207844245051,270.929547868829,44.4932521311706,6,237.535347884635,60,360,190.028278307708,0.628385241800453,0.271294082070312,0.100320676129234,0.697290526969836,0.252593984576731,0.0501154884534333,1,0,0.0742056917208735,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,10.4844000316107,1,MAIN_CONCLUSION_ELIGIBLE,315.4228,304.938399968389,10.4844000316107,0,0,0.89375,60,72000,0,200,23.8083999683894,0,0,0,315.4228,0,0
5107,NORMAL,342.2356,305.072424511244,200,60,11.9712122556221,184,1056.89624801832,1046.32728553814,0,1046.32728553814,0,22.3128766371678,37.1631754887557,0,220484.7850037,11385.9297303165,-209098.855273384,0,0,0,4576.08636766866,122619.711173965,-118043.624806297,4576.08636766866,113619.711173965,-109043.624806297,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.735371947425166,0.22061158422755,0.0440164683472843,1,KALMAN_PRIOR_POSTERIOR,185.966710858781,288.500798363828,194.8115873414,288.500798363828,53.7348016361715,6,255.399586108206,60.0000000000005,360.000000000001,204.319668886565,0.65982094314761,0.258565249006935,0.0816138078454554,0.718201531363758,0.234925987603519,0.0468724810327227,1,0,0.0628714026943133,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,37.1631754887557,1,MAIN_CONCLUSION_ELIGIBLE,342.2356,305.072424511244,37.1631754887557,0,0,0.89375,60,72000,0,200,23.9424245112442,0,0,0,342.2356,0,0
5108,NORMAL,376.712,304.157848778939,200,60.0000000000005,11.5139243894691,184,1056.89624801833,1046.32728553814,0,1046.32728553814,0,21.4605479400174,72.5541512210612,0,216223.141517949,11367.6382156704,-204855.503302278,0,0,0,4562.36773168408,122193.54682539,-117631.179093706,4562.36773168408,113193.54682539,-108631.179093706,1,1,PASS_STRICT,1,0,c5_56_flex_ratio_0p50,0.736610472003317,0.220983141600997,0.0424063863956868,1,KALMAN_PRIOR_POSTERIOR,195.156163880475,311.974326163378,195.432156595304,311.974326163378,64.7376738366216,6,271.513924389469,60.0000000000003,360,217.211139511576,0.686697278247107,0.245411511414856,0.0678912103380364,0.736610472003317,0.220983141600996,0.0424063863956869,1,0,0.053752670198995,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,0,0,72.5541512210612,1,MAIN_CONCLUSION_ELIGIBLE,376.712,304.157848778939,72.5541512210612,0,0,0.89375,60.0000000000005,72000,0,200,23.0278487789383,0,0,0,376.712,0,0
